BUYSUBSIDIARYPAY,NIPLEDGELOAN,DISPOSALINVREC,INVFLOWOUTOTHER,ISSUEBONDREC,OPERATEFLOWOUTBALANCE,OPERATEFLOWINOTHER,NIBUYBACKFUND,NDLOANADVANCES,GETSUBSIDIARYPAY,OPERATEFLOWBALANCE,BUYGOODSSERVICEPAY,SUBSIDIARYACCEPT,SUMOPERATEFLOWIN,EMPLOYEEPAY,INVFLOWOTHER,NETINVCASHFLOW,NIDEPOSITINCBANKFI,DISPSUBSIDIARYREC,EFFECTEXCHANGERATE,CASHEQUIENDING,FINAFLOWBALANCE,SUMINVFLOWIN,FINAFLOWOUTBALANCE,INTANDCOMMPAY,CASHEQUIENDINGBALANCE,INVINCOMEREC,REDUCEPLEDGETDEPOSIT,NIINSUREDDEPOSITINV,SALEGOODSSERVICEREC,TAXRETURNREC,SUMOPERATEFLOWOUT,OTHEROPERATEREC,NETRIREC,SUMINVFLOWOUT,NETOPERATECASHFLOW,SUBSIDIARYREDUCTCAPITAL,STARTDATE,LATESTNOTICEDATE,OPERATEFLOWINBALANCE,INTANDCOMMREC,NILOANADVANCES,NICASHEQUI,NIBORROWFROMFI,PREMIUMREC,NICASHEQUIBALANCE,SUMFINAFLOWOUT,INVPAY,CASHEQUIENDINGOTHER,ISLISTINGREPORT,REPORTDATE,GROUPID,OTHERFINAREC,FINAFLOWINBALANCE,FINAFLOWINOTHER,OPERATEFLOWOUTOTHER,NIBORROWFROMCBANK,ENDDATE,NICASHEQUIOTHER,INVFLOWOUTBALANCE,OTHERFINAPAY,ACCEPTINVREC,FIRSTNOTICEDATE,REPAYDEBTPAY,SUMFINAFLOWIN,DISPFILASSETREC,INVFLOWINBALANCE,OPERATEFLOWOTHER,NIDEPOSIT,NETFINACASHFLOW,DIVIPAY,NIBORROWFUND,OTHEROPERATEPAY,CASHEQUIBEGINNING,FINAFLOWOUTOTHER,NIDISPTRADEFASSET,INVFLOWBALANCE,BUYFILASSETPAY,LOANREC,SUBSIDIARYPAY,ADDPLEDGETDEPOSIT,FINAFLOWOTHER,INDEMNITYPAY,OTHERINVREC,TAXPAY,DIVIPROFITORINTPAY,OTHERINVPAY,INVFLOWINOTHER,CURRENCY,COMPANYCODE,COMBINETYPE,REPORTTIMETYPE,REPORTSOURCETYPE
,,60000000,,,0,,,,,0,1580757328,400000,2447788724,324797983.2,,-205665974.5,,,,1012670147,0,224520172.9,0,,0,119934936.4,,,2333889750,23489566.41,2172336421,90409408.33,,430186147.4,275452303.7,,2019-1-1,2020-4-28,0,,,1923736.48,,,0,178262592.7,292840000,,1,2019-12-31,,,0,,,,2019-12-31,,0,25191900,400000,2020-4-28,1000000,110400000,44585236.48,0,,,-67862592.73,,,203921266.4,1010746410,,,0,137346147.4,110000000,98000,,,,,62859843.6,152070692.7,,,CNY,10002437,合并,年度报告,年度报告
,,,,,0,,,,,0,322244774.3,,710238913.2,142418610.2,,-21322990.76,,,69363.06,194637179,0,417916.23,0,,0,,,,673471430.9,26958471.46,589321937.2,9809010.76,,21740906.99,120916976,,2019-1-1,2020-4-28,0,,,-20367581.37,,,0,341230929.6,,,1,2019-12-31,,,0,,,,2019-12-31,,0,,,2020-4-28,326710373.4,221200000,417916.23,0,,,-120030929.6,,,63252483.82,215004760.4,,,0,21740906.99,221200000,,,,,,61406068.85,14520556.25,,,CNY,10002445,合并,年度报告,年度报告
,,,,,0,,,,56760724.32,0,8030978233,122700000,8669408697,843031067.2,,2101315656,,850252200,,1913976002,0,3619505611,0,,0,61861211.68,,,7303948982,,11406400218,1365459715,,1518189955,-2736991521,,2019-1-1,2020-4-28,0,,,-535004970.7,,,0,17441139453,15000000,,1,2019-12-31,,6312710347,0,,,,2019-12-31,,0,1085233204,122700000,2020-4-28,12869762358,17541810347,243400.72,0,,,100670894.2,,,1467803221,2448980973,,,0,167291036.3,11106400000,,,,,2707148799,1064587697,3486143891,1279138194,,CNY,10002447,合并,年度报告,年度报告
,,82000000,,,0,,,,,0,2485583766,,3500158903,550038221.8,,102796327,,,34945.51,576875688.5,0,117808836.6,0,,0,30836103.66,,,3404808348,29904788.97,3464524143,65445766.21,,15012509.61,35634760.29,,2019-1-1,2020-4-28,0,,,16016339.01,,,0,316889693.8,,,1,2019-12-31,,,0,,,,2019-12-31,,0,25812154.21,,2020-4-28,269028250,194440000,632167.49,0,,,-122449693.8,,,263579727.9,560859349.5,,,0,14798453.5,194440000,3741189.48,,,,4340565.45,165322427.4,22049289.57,214056.11,,CNY,10002485,合并,年度报告,年度报告
,,141077905.2,,,0,,,,97600000,0,1526579650,49833000,7665595345,986950570.7,,-141414993.2,,,-6041788.93,1343862048,0,781997224.4,0,,0,5100290.19,,,7495099053,20155067.99,6740094806,150341224.8,,923412217.6,925500539.3,,2019-1-1,2020-4-28,0,,,151520898.2,,,0,4197355859,18008370,,1,2019-12-31,,,0,,,,2019-12-31,,0,275555119.5,49833000,2020-4-28,3386854200,3570833000,25553057.18,0,,,-626522859,,,3285686222,1192341150,,,0,268788847.6,3521000000,16449318,,,,610265971.8,940878363.2,534946539.5,539015000,,CNY,10007202,合并,年度报告,年度报告
,,4500000,,,0,,,,9132616.67,0,11471109509,168574593.1,15950517874,2933616467,,-6598533271,,,-337656.38,2888265773,0,1312933678,0,,0,24533528.39,,,14637484706,,15588319658,1313033168,,7911466950,362198215.7,,2019-1-1,2020-4-28,0,,,-719961627.8,,,0,5803247471,189686929.1,,1,2019-12-31,,,0,,,,2019-12-31,,0,10000000,168574593.1,2020-4-28,4816528967,11319958556,457605.73,0,,,5516711084,,,414253998.1,3608227401,,,0,51156183.61,11151383963,,,,,1283442544,769339684.5,976718503.9,7661491220,,CNY,10007219,合并,年度报告,年度报告
,,,,,0,,,,,0,2747448997,,9262882376,2536752609,,-1058623476,,,1236299.53,1217482251,0,12800124.03,0,,0,12085337.66,,,8848841843,268333.83,6250178765,413772198.6,,1071423600,3012703610,,2019-1-1,2020-4-28,0,,,-1044254625,,,0,4099571059,8700000,,1,2019-12-31,,,0,,,,2019-12-31,,0,,,2020-4-28,3670000000,1100000000,714786.37,0,,,-2999571059,,,287861541.2,2261736876,,,0,1062723600,1100000000,,,,,,678115617.5,429571058.6,,,CNY,10005867,合并,年度报告,年度报告
,,,,,0,,,,,0,221663302.8,,226493575.3,34138688.87,,-110595622.2,,,,81801429.55,,,,,0,,,,215153253.6,,503258777.5,11340321.63,,110595622.2,-276765202.2,,2019-1-1,2020-5-27,0,,,-387360824.5,,,0,,,,1,2019-12-31,,,,,,,2019-12-31,,0,,,2020-4-28,,,,,,,,,,235151162.8,469162254,,,0,110595622.2,,,,,,,12305623.06,,,,CNY,10002505,合并,年度报告,年度报告
,,,,,0,,,,,0,1332807793,,1860379060,278370882.6,,-94655242.99,,,,149779025.1,0,2048584,0,,0,,,,1784908013,415.54,1737838133,75470631.84,,96703826.99,122540926.7,,2019-1-1,2020-4-28,0,,,-48110854.95,,,0,2003056539,,,1,2019-12-31,,434400000,0,,,,2019-12-31,,0,78992000,,2020-4-28,1841450000,1927060000,2048584,0,,,-75996538.63,,,77165819.76,197889880,,,0,96703826.99,1492660000,,,,,,49493637.69,82614538.63,,,CNY,10002523,合并,年度报告,年度报告
,,561670000,,,0,,,,,0,256406079.7,,545635340.1,151599233.6,,9037970.73,,39827676.96,1285507.63,198810684.9,0,629705146.7,0,,0,5307689.74,,,529792493.3,1509739.37,502465038.1,14333107.41,,620667176,43170302.02,,2019-1-1,2020-4-28,0,,,17811675.56,,,0,220682104.8,594170000,,1,2019-12-31,,,0,,,,2019-12-31,,0,,,2020-4-28,207780000,185000000,187900,0,,,-35682104.82,,,58893457.86,180999009.3,,,0,26497175.97,185000000,,,,,22711880,35566266.93,12902104.82,,,CNY,10002331,合并,年度报告,年度报告
,,1154617000,,,0,,,,,0,14389679959,32750000,17105004861,985590995.1,,-55755419.82,,,3995256.99,2164336742,0,1248481963,0,,0,29828414.4,,,16746821583,29382980.3,16217118122,328800297.1,,1304237382,887886739.4,,2019-1-1,2020-4-28,0,,,-738786552.9,,,0,5437075255,1097700000,,1,2019-12-31,,360819650.2,0,,,,2019-12-31,,0,635465165.9,32750000,2020-4-28,4232266226,3862162125,22587820.22,0,,,-1574913129,,,273208060.8,2903123294,,,0,206537382.4,3468592475,26651047.2,,,,41448728,568639107,569343863.2,,,CNY,10002335,合并,年度报告,年度报告
,,8687808.29,,,0,,,,,0,4837311574,5000000,10989022731,1549265208,,-821638749.3,,,20540.78,1026831543,0,223774184.9,0,,0,3840051.6,,,10160356233,4028457.28,10661776674,824638040.6,,1045412934,327246057.4,,2019-1-1,2020-4-28,0,,,38743831.67,,,0,5411709001,,,1,2019-12-31,,1422044984,0,,,,2019-12-31,,0,861918403.9,5000000,2020-4-28,4246239200,5944824984,42592769.97,0,,,533115982.8,,,3226674069,988087711,,,0,986685005,4517780000,,,,,168653555,1048525822,303551396.8,58727929.21,,CNY,10002351,合并,年度报告,年度报告
,,,,,0,,,,,0,13747276607,,18292295820,1464743843,,-1676220310,,,-1297007.81,1110314916,0,2592489.12,0,,0,,,,17963427355,4054473.38,17803825174,324813992.1,,1678812799,488470646.3,,2019-1-1,2020-4-28,0,,,-120286889.1,,,0,17488805851,,,1,2019-12-31,,2008415209,0,,,,2019-12-31,,0,798689190.6,,2020-4-28,15289101074,18557565633,2592489.12,0,,,1068759783,,,2025367892,1230601805,,,0,1678812799,16549150425,1470000,,,,,566436832.6,1401015587,,,CNY,10004001,合并,年度报告,年度报告
,,330100000,,,0,,,,331433177.2,0,22315533715,,27764778202,1061287922,,-4804232218,,,4700757.79,2712911565,0,360918964.1,0,,0,27441501.33,,,26958618550,134923335.7,25026434763,671236315.7,,5165151183,2738343439,,2019-1-1,2021-3-30,0,,,1202172954,,,0,11369837533,527285195,,1,2019-12-31,,,0,,,,2020-12-31,,0,677618285.8,27400000,2020-4-28,9933139261,14633198509,3377462.74,0,,,3263360976,,,962308659.6,1510738611,,,0,1306432810,14605798509,,,,,,687304466.9,759079986.3,3000000000,,CNY,10007237,合并,年度报告,年度报告
,,69773295.35,,,0,,,,15572398.43,0,4492202141,90742082.32,14037083642,1637587272,,-1581711926,,,-3428516.85,3167927614,0,10790319710,0,,0,125575436.9,,,13219778408,,10607213772,817305233.8,,12372031636,3429869870,,2019-1-1,2020-4-28,0,,,-489746322,,,0,2508916780,798473732.5,,1,2019-12-31,,,0,,,,2019-12-31,,0,913455784.7,90742082.32,2020-4-28,107252129.4,174441030.8,1665738.46,0,,,-2334475749,,,3028959378,3657673936,,,0,342638318.4,83698948.48,,,,,10593305239,1448464981,1488208866,11215347187,,CNY,10007267,合并,年度报告,年度报告
,,700764098.8,,,0,,,,17765332.6,0,17709771297,,21264418350,1020065787,,-737275833.5,,,4580370.73,2332176360,0,746537357.9,0,,0,8390890.95,,,20830913723,109567820.9,20192143714,323936805.5,,1483813191,1072274636,,2019-1-1,2020-4-28,0,,,-216256421.9,,,0,11740776702,1085765398,,1,2019-12-31,,,0,,,,2019-12-31,,0,588656722.3,648029989,2020-4-28,10840065180,11184941108,37382368.09,0,,,-555835594.8,,,846025995.1,2548432782,,,0,380104395.8,10536911119,25058422.61,,,,,616280635,312054800.3,178064.94,,CNY,10004047,合并,年度报告,年度报告
,,63685000,,,0,,,,1121947000,0,17877786000,,25613708000,3408818000,,-2678523000,,,20773000,4319907000,0,263924000,0,,0,8424000,,,24860829000,88042000,24770221000,664837000,,2942447000,843487000,,2019-1-1,2020-4-28,0,,,-2026289000,,,0,3424071000,60500000,,1,2019-12-31,,179911000,0,,,,2019-12-31,,0,936712000,,2020-4-28,1486586000,3212045000,186607000,0,,,-212026000,,,2800140000,6346196000,,,0,1760000000,3032134000,43043000,,,,5208000,683477000,1000773000,,,CNY,10005499,合并,年度报告,年度报告
,,63685000,,,0,,,,1121947000,0,17877786000,,25613708000,3408818000,,-2678523000,,,20773000,4319907000,0,263924000,0,,0,8424000,,,24860829000,88042000,24770221000,664837000,,2942447000,843487000,,2019-1-1,2020-4-28,0,,,-2026289000,,,0,3424071000,60500000,,1,2019-12-31,,179911000,0,,,,2019-12-31,,0,936712000,,2020-4-28,1486586000,3212045000,186607000,0,,,-212026000,,,2800140000,6346196000,,,0,1760000000,3032134000,43043000,,,,5208000,683477000,1000773000,,,CNY,10005499,合并,年度报告,年度报告
,,540000000,,,0,,,,,0,2695602432,,5070419588,918835455.8,,-73993083.6,,9433144.28,-42034.65,3854741900,0,620493531.8,0,,0,11723237.31,,,4870987220,15707218.57,4158356197,183725148.8,,694486615.4,912063391,,2019-1-1,2020-4-28,0,,,722848710.9,,,0,334226682.9,340000000,,1,2019-12-31,,50404561.24,0,,,,2019-12-31,,0,43437052.8,,2020-4-28,228500000,219047121.1,2469978.86,0,,,-115179561.8,,,312729829.3,3131893189,,,0,347514602.3,168642559.8,,,,,56867171.31,231188479.3,62289630.08,6972013.05,,CNY,10005465,合并,年度报告,年度报告
,,8022274.56,,,0,,,,,0,23335364320,406900000,29243610171,1680164707,,-752548175.7,,,1848683.73,5175404879,0,417197413.9,0,,0,156340441.6,,,27391039009,140982747.3,27884948516,1711588414,,1169745590,1358661655,,2019-1-1,2020-4-28,0,,,686511206.3,,,0,5788693856,347343750,,1,2019-12-31,,0,0,,,,2019-12-31,,0,11041108.41,406900000,2020-4-28,5334226779,5867242900,2834697.7,0,,,78549043.51,,,2105834440,4488893673,,,0,582401839.6,5460342900,36300356.4,,,,250000000,763585050.4,443425969.1,240000000,,CNY,10063038,合并,年度报告,年度报告
,,7625170000,,1818718900,0,,,,,0,7632681303,,8792891719,382544353.5,,-1695900785,,,6992251.38,686773843.7,0,8143304677,0,,0,42524038.93,,,8149185943,344349025.3,8953800029,299356751.1,,9839205462,-160908309.3,,2019-1-1,2021-3-30,0,,,161391044.8,,,0,902352163.6,9517940000,,1,2019-12-31,,563370765.4,0,,,,2020-12-31,,0,2193344.97,213367410,2020-4-28,765571244,2913560051,450641062.2,0,,,2011207888,,,652476925.9,525382799,,,0,321265462.2,318102976,2916000,,,,24969575.95,286097446.2,134587574.6,,,CNY,10061804,合并,年度报告,年度报告
,,35380000,,,0,,,,814917.78,0,242371841.3,426782.07,963234593.8,256966692.1,,-125121530.2,,6368417.26,1545556.04,299079177.2,0,45586819.08,0,,0,3834783.64,,,907960599.8,,707007401.8,55273994,,170708349.3,256227192,,2019-1-1,2020-4-28,0,,,96847087.2,,,0,76230912.69,103600000,,1,2019-12-31,,,0,,,,2019-12-31,,0,1512000,426782.07,2020-4-28,71750000,40426782.07,3618.18,0,,,-35804130.62,,,134242691.4,202232090,,,0,66293431.51,40000000,,,,,,73426177.02,2968912.69,,,CNY,10094314,合并,年度报告,年度报告
,,276907505.1,,,0,,,,,0,12408341167,460600,18000142702,753388441.4,,141049064.5,,18145814.04,-3049664.24,1693372827,0,693912854,0,,0,7613963.39,,,15251525771,156195766.6,17122667006,2592421165,,552863789.5,877475696,,2019-1-1,2020-4-28,0,,,-391180658.5,,,0,4237558296,280136377.8,,1,2019-12-31,,194095541.1,0,,,,2019-12-31,,0,314227824.1,460600,2020-4-28,3832296731,2830902541,260943028.1,0,,,-1406655755,,,3732998042,2084553485,,,0,154937411.6,2636346400,,,,,130302543.4,227939355.8,91033741.22,117790000,,CNY,10092889,合并,年度报告,年度报告
,,31575093.64,,,0,,,,,0,5688360518,,5851708140,69388877.04,,-92608784.1,,,390584.62,113476419.5,0,58281335.17,0,,0,904694.3,,,5815936849,,5843050623,35771291.63,,150890119.3,8657517.22,,2019-1-1,2020-4-28,0,,,42209765.34,,,0,827602094.2,115223661.7,,1,2019-12-31,,66820000,0,,,,2019-12-31,,0,,,2020-4-28,786034515.6,953372541.8,25801547.23,0,,,125770447.6,,,35115606.81,71266654.16,,,0,35666457.57,886552541.8,,,,,,50185621.52,41567578.63,,,CNY,10100219,合并,年度报告,年度报告
,,5400000,,,0,,,,,0,1625190782,,2460097175,94869026.03,,-118149576.3,,,2848.28,89106145.61,0,22189200,0,,0,11385000,,,1916333942,,2526904647,543763233,,140338776.3,-66807472.04,,2019-1-1,2020-4-28,0,,42682125.72,-404324354.8,,,0,1154470155,135000000,,1,2019-12-31,,345200000,0,,,,2019-12-31,,0,745000000,,2020-4-28,344650000,935100000,2400,0,,,-219370154.8,,,706799061.6,493430500.4,,,0,5338776.26,589900000,,,,,5401800,57363651.49,64820154.8,,,CNY,10116788,合并,年度报告,年度报告
,,732857545.5,,,0,,,,,0,604531922.4,,989106346.3,238887224.6,,-119790315.5,,,3021932.29,396941616,0,741404369.3,0,,0,8304178.34,,,945146999,20746284.01,936316888.5,23213063.29,,861194684.8,52789457.82,,2019-1-1,2020-4-28,0,,,-72851217.08,,,0,8872291.7,847463448.7,,1,2019-12-31,,,,,,,2019-12-31,,0,8701959,,2020-4-28,,,242645.55,0,,,-8872291.7,,,63333811.15,469792833.1,,,0,13731236.13,,,,,,,29563930.28,170332.7,,,CNY,10151965,合并,年度报告,年度报告
,,460000,,,0,,,,,0,17551061199,48813200,20518509235,705896181.8,,-240706090.4,,,,1765738050,0,16795811.39,0,,0,491142.23,,,19946998814,,19379547609,571510421.2,,257501901.8,1138961627,,2019-1-1,2020-4-28,0,,,51334897.91,,,0,5930103994,,,1,2019-12-31,,150000000,0,,,,2019-12-31,,0,500000,48813200,2020-4-28,5616434020,5083183356,15844669.16,0,,,-846920638.4,,,707262227.6,1714403152,,,0,257501901.8,4884370156,3769750,,,,,415328000.3,313169974.5,,,CNY,10166247,合并,年度报告,年度报告
,,81000000,,,0,,,,17748.74,0,2433127340,,2957773856,184255758.1,,-321939152.8,,,,144876390.6,0,81486238.45,0,,0,157922.45,,,2907221643,573672,2739422959,49978540.51,,403425391.3,218350896.6,,2019-1-1,2020-4-28,0,,,-272038146.9,,,0,1244908848,78000000,,1,2019-12-31,,23673157,0,,,,2019-12-31,,0,14550000,-214200,2020-4-28,1103275054,1076458957,328316,0,,,-168449890.6,,,31529393.21,416914537.5,,,0,315398311.5,1053000000,,,,,,90510467.43,127083793.4,10009331.04,,CNY,10169761,合并,年度报告,年度报告
,,28313650,,,0,,,,,0,299638293.3,2000000,509708251,124967841.8,,79945028.13,,,-116453.09,61548126.37,0,110726758.4,0,,0,,,,480609899.5,16880604.74,502496013.9,12217746.76,,30781730.23,7212237.11,,2019-1-1,2020-4-28,0,,,21621110.11,,,0,103857389.9,,,1,2019-12-31,,,0,,,,2019-12-31,,0,,2000000,2020-4-28,95924120,38437687.89,82413108.36,0,,,-65419702.04,,,53041721.42,39927016.26,,,0,10136040.5,36437687.89,,,,,,24848157.44,7933269.93,20645689.73,,CNY,10166083,合并,年度报告,年度报告
,,,,,0,,,,,0,740434436.2,,914725842.4,61539237.74,,244400,,,,38650674.91,0,358900,0,,0,,,,773353134.4,,947574675.6,141372708.1,,114500,-32848833.12,,2019-1-1,2020-4-28,0,,,-28718976.89,,,0,60956310.52,,,1,2019-12-31,,29842109.31,0,,,,2019-12-31,,0,8000000,,2020-4-28,49999746.97,64841766.75,358900,0,,,3885456.23,,,114392846.1,67369651.8,,,0,114500,34999657.44,,,,,,31208155.46,2956563.55,,,CNY,10117522,合并,年度报告,年度报告
,,,,,0,,,,,0,1354134332,,1924405973,141107399.9,,-26166437.85,,,222750.23,269150069.8,0,20257602.56,0,,0,307108.49,,,1856932841,6408445.24,1765615408,61064686.96,,46424040.41,158790564.7,,2019-1-1,2021-3-26,0,,,103897513.1,,,0,178949364,,,1,2019-12-31,,,0,,,,2020-12-31,,0,28996853.2,,2020-4-28,135871666.7,150000000,,0,,,-28949363.95,,,125156601,165252556.7,,,0,7936031.51,150000000,225400,,,,19950494.07,145217075.4,14080844.08,38488008.9,,CNY,10143698,合并,年度报告,年度报告
,,,,,0,,,,,0,1941943941,,3384319848,331302887.8,,-530046146.1,,,-883583.35,352996425.1,0,240951056.6,0,,0,403424.66,,,3318880668,21149616.51,2493548761,44289563.63,,770997202.6,890771086.4,,2019-1-1,2020-4-28,0,,,-38949277.13,,,0,492760634.1,,,1,2019-12-31,,,0,,,,2019-12-31,,0,232655922.5,,2020-4-28,223000000,93970000,4049910.9,0,,,-398790634.1,,,108805060.9,391945702.2,,,0,153028242.6,93970000,,,,,236497721,111496872.1,37104711.65,617968960,,CNY,10202893,合并,年度报告,年度报告
,,,,,0,,,,,0,1759284213,,2023371558,126784691.7,,-40633049.48,,,9222.64,5546211.89,0,2189818.82,0,,0,1356104.96,,,1991812188,6964544.9,1961060947,24594824.4,,42822868.3,62310610.5,,2019-1-1,2020-4-28,0,,,-2706690.34,,,0,1185922571,20000000,,1,2019-12-31,,188739696.6,0,,,,2019-12-31,,0,209802926.8,,2020-4-28,936326600,1161529097,833713.86,0,,,-24393474,,,44733877.31,8252902.23,,,0,22822868.3,972789400,,,,,,30258165.56,39793043.84,,,CNY,10184178,合并,年度报告,年度报告
,,,,,0,,,,100100000,0,2969944383,,3563351112,124879229.8,,-260141943.6,,,430654.43,179237499.9,0,15357817.36,0,,0,,,,3414474550,11204507.03,3414459193,137672055.2,,275499761,148891919.4,,2019-1-1,2020-4-28,0,,,84653277,,,0,858249717.2,,,1,2019-12-31,,998722364,0,,,,2019-12-31,,0,817803426.9,,2020-4-28,20000000,1053722364,1699660.96,0,,,195472646.8,,,230882785.5,94584222.87,,,0,157622061.8,55000000,,,,,13658156.4,88752793.96,20446290.33,17777699.19,,CNY,10129386,合并,年度报告,年度报告
,,,,,0,,,,,0,63062117.74,,175645784.3,23762949.19,,7702267.4,,,,89168569.44,0,7834171.4,0,,0,2846431.4,,,88595525.96,,113445828.1,87050258.38,,131904,62199956.23,,2019-1-1,2020-4-28,0,,,55150734.18,,,0,14751489.45,,,1,2019-12-31,,,,,,,2019-12-31,,0,,,2020-4-28,13100000,,4987740,0,,,-14751489.45,,,22871198.02,34017835.26,,,0,131904,,,,,,,3749563.16,1651489.45,,,CNY,10165265,合并,年度报告,年度报告
,,84335560,,,0,,,,,0,1001549266,,1839712758,199515118.2,,-115776922,,,-9935107.11,843372617.7,0,1084218119,0,,0,19604926.4,,,1779245124,31357938.52,1507701527,29109695.3,,1199995041,332011231.1,,2019-1-1,2020-4-28,0,,,107738769.1,,,0,283857692.9,103794140,,1,2019-12-31,,0,0,,,,2019-12-31,,0,29364461.24,5000000,2020-4-28,207133320,185297260,312055.33,0,,,-98560432.91,,,217396686.3,735633848.6,,,0,195230655.3,180297260,,,,,979965577.1,89240455.73,47359911.67,900970245.6,,CNY,10142006,合并,年度报告,年度报告
,,19331309.54,,,0,,,,2782068.55,0,1285384239,41300000,2082455591,230530703.4,,-64363665.91,,7502845.84,458153.55,605392635.7,0,237387288.2,0,,0,18010595.94,,,1992309128,27918246.18,1894950959,62228216.54,,301750954.1,187504631.7,,2019-1-1,2020-4-28,0,,,-2276418.8,,,0,595837126.6,48332900,,1,2019-12-31,,123559568.7,0,,,,2019-12-31,,0,27773601.57,91402019.8,2020-4-28,502859252.6,469961588.5,2542536.83,0,,,-125875538.2,,,249077304.5,607669054.5,,,0,60635985.51,255000000,37132728.33,,,,190000000,129958711.5,65204272.49,190000000,,CNY,10171460,合并,年度报告,年度报告
,0,3898500000,,,0,,,,,0,3263409931,,8178723904,781240228.3,,1055539452,,0,535267.76,4029296266,0,4021202773,0,,0,122289095.8,,,7864881727,15076.4,6623502977,313827100,,2965663321,1555220927,,2019-1-1,2020-4-28,0,,,1852076407,,,0,759219240,2693500000,,1,2019-12-31,,,,,,,2019-12-31,,0,,,2020-4-28,,,413677,0,,,-759219240,,,1726815892,2177219859,,,0,272163320.8,,,,,,0,852036925.9,759219240,,,CNY,10148037,合并,年度报告,年度报告
,,,,,0,,,,,0,751967561,,1403158381,158956491.1,,-78273754.86,,,467154.35,150189520.8,0,15804126.2,0,,0,,,,1317599545,61855283.61,1148078550,23703552.31,,94077881.06,255079830.2,,2019-1-1,2020-6-11,0,,,58417393.29,,,0,633855836.4,,,1,2019-12-31,,228000000,0,,,,2019-12-31,,0,234106072.4,,2020-4-28,380793632.3,515000000,15804126.2,0,,,-118855836.4,,,200536189.1,91772127.46,,,0,91929203.09,287000000,,,,,,36618309.11,18956131.72,2148677.97,,CNY,10141321,合并,年度报告,年度报告
,,,,,0,,,,,0,411868920.3,,784835903,173422852.2,,-11692163.21,,,1209972.14,140644150.1,0,2545101.04,0,,0,2460959.85,,,758225841,17354734.24,727105553,9255327.77,,14237264.25,57730349.96,,2019-1-1,2020-4-28,0,,,2715396.69,,,0,214532762.2,,,1,2019-12-31,,,0,,,,2019-12-31,,0,,,2020-4-28,205000000,170000000,84141.19,0,,,-44532762.2,,,103095656.7,137928753.4,,,0,11508606.52,170000000,,,,,,38718123.94,9532762.2,2728657.73,,CNY,10159346,合并,年度报告,年度报告
,,407397293.8,,,0,,,,279850040.4,0,395597571.1,,823271837.2,112545682.5,,-489025292.8,,,3937308.02,1066038063,0,540021991.9,0,,0,129177845.3,,,704324782.7,599498.9,698255990.3,118347555.6,,1029047285,125015846.9,,2019-1-1,2020-4-28,0,,,-290569367.9,,,0,37958908.58,732667513.1,,1,2019-12-31,,7461678.45,0,,,,2019-12-31,,0,,,2020-4-28,,107461678.5,3446852.81,0,,,69502769.87,,,160644815.9,1356607431,,,0,7486971.37,100000000,,,,,,29467920.7,37958908.58,9042759.81,,CNY,10162915,合并,年度报告,年度报告
,,,,,0,,,,,0,1234388850,,1586450806,265410965.7,,-1763307.14,,40655779.62,-124978.64,105880329.7,0,81956717.51,0,,0,25000000,,,1475926617,47834757.74,1594615095,62689431.01,,83720024.65,-8164288.54,,2019-1-1,2020-4-28,0,,,-231047849,,,0,518121853.7,,,1,2019-12-31,,,0,,,,2019-12-31,,0,27330070.89,,2020-4-28,455536896.6,297126579,16300937.89,0,,,-220995274.7,,,32827731.22,336928178.7,,,0,83720024.65,297126579,,,,,,61987547.47,35254886.19,,,CNY,10157982,合并,年度报告,年度报告
,,265325360.5,,,0,,,,120504929,0,476061007.2,,851014415.1,82959540.18,,454842218.9,,,124136.94,1288516167,0,770410010.6,0,,0,174153.62,,,760548795.4,5928487.31,697461637.1,84537132.39,,315567791.7,153552778,,2019-1-1,2020-4-28,0,,,575186591.7,,,0,317719102.2,136093928,,1,2019-12-31,,59000000,0,,,,2019-12-31,,0,98708677,25386560,2020-4-28,200000000,284386560,11671.07,0,,,-33332542.19,,,96853133.17,713329575,,,0,58968934.74,200000000,,,,,504898825.4,41587956.52,19010425.19,,,CNY,10156646,合并,年度报告,年度报告
,,,,,0,,,,,0,787244451.3,,1308092085,233699427.2,,-47680695.32,,,66150.86,325682886.1,0,153240,0,,0,,,,1267939240,21252460.41,1217854439,18900385.4,,47833935.32,90237646.5,,2019-1-1,2020-5-20,0,,,234277971.9,,,0,723325604.3,,,1,2019-12-31,,58203382,0,,,,2019-12-31,,0,130965537.3,271944000,2020-4-28,532428260.6,914980474.2,153240,0,,,191654869.8,,,153307645,91404914.26,,,0,47833935.32,584833092.2,,,,,,43602915.27,59931806.4,,,CNY,10160534,合并,年度报告,年度报告
,,,,,0,,,,,0,833845452.8,,1217531805,136426773.4,,-52888154.26,,,150091.36,78770786.96,0,18827843.42,0,,0,7806265.26,,,1205684046,,1155845825,11847758.95,,71715997.68,61685980.04,,2019-1-1,2020-4-28,0,,,-67690853.06,,,0,166638770.2,9950000,,1,2019-12-31,,,0,,,,2019-12-31,,0,,,2020-4-28,99500000,90000000,11021578.16,0,,,-76638770.2,,,133887886.8,146461640,,,0,18765997.68,90000000,,,,,,51685712,67138770.2,43000000,,CNY,10171675,合并,年度报告,年度报告
