CAPITALRESERVE,SETTLEMENTPROVISION,LTACCOUNTPAY,BILLREC,LLIABOTHER,OTHERPAY,LASSETOTHER,LOANADVANCES,INTERESTPAY,SPECIALRESERVE,SELLBUYBACKFASSET,REPORTDATE,LIABOTHER,ADVANCEPAY,LTREC,SUMLLIAB,SUMLASSET,OTHERREC,ANTICIPATELIAB,NONLLIABONEYEAR,GENERALRISKPREPARE,SUMASSET,TRADEFLIAB,MONETARYFUND,DEFERINCOMETAXASSET,MINORITYEQUITY,OILGASASSET,ACCOUNTPAY,SUMLIABSHEQUITY,SUMNONLLIAB,BUYSELLBACKFASSET,AGENTTRADESECURITY,BORROWFROMCBANK,COMMPAY,INVENTORYSHARE,OTHERLASSET,ENDDATE,SUMLIAB,BORROWFUND,ACCOUNTREC,PREMIUMREC,SHEQUITYOTHER,SUMPARENTEQUITY,DEFERINCOME,ESTATEINVEST,STARTDATE,PARENTEQUITYOTHER,NONLLIABOTHER,OTHERNONLLIAB,PRODUCTBIOLOGYASSET,INTANGIBLEASSET,RICONTACTRESERVEREC,DIVIDENDREC,ADVANCERECEIVE,STBORROW,SALARYPAY,SURPLUSRESERVE,NONLASSETOTHER,SHARECAPITAL,LTBORROW,DEFERINCOMETAXLIAB,RETAINEDEARNING,SUMSHEQUITY,ANTICIPATELLIAB,CONSTRUCTIONPROGRESS,INTERESTREC,OTHERLLIAB,LATESTNOTICEDATE,HELDMATURITYINV,OTHERNONLASSET,INVENTORY,ASSETOTHER,TAXPAY,FIXEDASSET,CONTACTRESERVE,SUMNONLASSET,BONDPAY,NONLASSETONEYEAR,LTDEFERASSET,FIRSTNOTICEDATE,GOODWILL,RIPAY,STBONDREC,DIVIDENDPAY,LTEQUITYINV,AGENTUWSECURITY,DEVELOPEXP,RIREC,SALEABLEFASSET,LENDFUND,BILLPAY,DEPOSIT,SUSTAINBOND,CLHELDSALEASS,OTHERCINCOME,FVALUEFASSET,LTSALARYPAY,PREFERSTOCBOND,CLHELDSALELIAB,SUSTAINBOND,DEFINEFVALUEFASSET,FVALUEFLIAB,DEFINEFVALUEFLIAB,PREFERSTOCBOND,OTHEREQUITYOTHER,OTHEREQUITY,DERIVEFLIAB,DERIVEFASSET,SHORTFINANCING,ACCOUNTBILLPAY,ACCOUNTBILLREC,OTHERNONFASSET,OTHCREDINV,OTHEREQUITYINV,CREDINV,DRAWINGEXP,CONTRACTLIAB,CONTRACTASSET,AMORCOSTFLIAB,HELDSALEASS,FVALUECOMPFASSET,AMORCOSTFLIABFLD,HELDSALELIAB,FVALUECOMPFASSETFLD,AMORCOSTFASSETFLD,AMORCOSTFASSET,MARGINOUTFUND,CURRENCY,REPORTSOURCETYPE,REPORTTIMETYPE,COMPANYCODE,COMBINETYPE,TOTAL_OTHER_RECE,FINANCE_RECE,TRADE_FINLIAB_NOTFVTPL,USERIGHT_ASSET,LEASE_LIAB,TRADE_FINASSET_NOTFVTPL,TOTAL_OTHER_PAYABLE,CONSUMPTIVE_BIOLOGICAL_ASSET
70290533441,22470512482,,,,,,,,,1.10E+11,2019-12-31,74424601054,,,,,,101047.62,,14084426256,5.62E+11,,1.17E+11,202825303.3,3117228745,,11311169937,5.62E+11,,18466280279,89817920455,,,,,2020-12-31,4.37E+11,11362598056,5511167782,,,1.23E+11,,527089181.2,2019-1-1,,,,,5711457190,,,,5724131184,8934386468,5118690488,,9076650000,850996762.3,2566799588,23178411266,1.26E+11,,29969286.34,,,2021-3-24,,,,13794479955,1128392499,3669141549,,,64616357878,,,2020-3-31,2333861981,,,,15639004960,4031799.99,,,,,,,,,788767977.4,,,,,,,,,,,,1278399239,1858041023,,,,,2013233369,10344741833,19739757154,,19178960.05,,,,,,,,,,69006279731,CNY,年度报告,年度报告,10004828,合并,,,7380183359,969005171.5,962441274.7,2.53E+11,,
23278784167,3688567655,,,,,,,,,24636109604,2019-12-31,6822841005,,,,,,3010922390,,6868588465,2.04E+11,,49011813512,1618157267,1574082968,,1355795685,2.04E+11,,8285807369,45379568828,,,,,2020-12-31,1.55E+11,6063705401,3077872474,,,47444724840,,,2019-1-1,,,,,314058497.2,,,,5424945317,1558272175,2971443494,,4610787639,6255246403,128461905.8,9785174730,49018807808,,3105418.2,,,2021-3-26,,,,9990709632,848014798.2,825705310.5,,,47356464737,,100417584,2020-3-28,1016192826,,,,1039416216,,,,,,,,,,-70053654.33,,,,,,,,,,,,103677498.2,9239091.67,,,,,12552867665,5072521595,7205865813,,64890.29,,,,,,,,,,34118659152,CNY,年度报告,年度报告,10004829,合并,,,893217959.4,755776122.8,744847932.8,65403593690,,
6713296178,2620361716,,,,,,,,,12200643294,2019-12-31,1405958569,,,,,,,,628719120,55695777181,,15734010625,174961762,561264051,,25186640,55695777181,,2742426644,10149086367,,,,,2020-9-30,42480036575,5511784061,100204889,,,12654476555,,,2019-1-1,599220321,,,,117553798,,,,183832245,150267996,556740074,,2828725153,,33049056,1382574910,13215740606,,,,,2020-10-27,,,,3751372611,93071311,384302724,,,6251917663,,,2020-4-28,476939901,,,,421754695,,,,,,,,,,-54799201,,,,,,,,,,,,19615860,18351897,,,,,1165745108,239373750,32520311,,,,,,,,,,,,5468405079,CNY,三季度报告,年度报告,10004835,合并,,,2132321710,,,22247491671,,
8353499761,,,,,,4256415190,,,35484176,1386580448,2019-12-31,,981443575,,50076547161,46522057819,,,1677068898,325786322,86322043538,,9517313695,213036331,3907589762,,6130327006,86322043538,5404744550,2369966754,,,,,3975034798,2020-12-31,55481291711,400031889,1092930122,,,26933162065,1402283687,64697688,2019-1-1,,,,,1973126962,,,,12880053159,691976938,4651252494,,7700681186,3468200000,21500325,5966218930,30840751827,22664675,3259704984,,,2021-3-26,,,10947850219,,547209418,30045743674,,39799985719,,,,2020-3-31,,,,,3546219668,,,,,,7313729148,10964896002,,,-99760804,,101327703,,,,,,,,,,,,,13444056154,1092930122,,,278576509,,,3765254551,,,,,,,,,,,CNY,年度报告,年度报告,10633798,合并,156291851,11098699421,2258750,418879903,411432835,2126112194,4294496279,
131968976.9,,,,,,,,,70058407.16,,2019-12-31,,129579151.2,,8388661675,12642412942,,,,,16067772126,,3963599836,833442544.4,177644980.3,,1973530702,16067772126,54519683.49,,,,,105250400,522165369.9,2020-9-30,8443181358,,6234063.24,,,7446945788,12050000,13459730.78,2019-1-1,,,,,313491062.5,,,,,825623299.5,471792757.4,,871528266,,15340372.19,6004259884,7624590768,,510641550,,,2020-10-30,,112549415.9,5258121139,,1169534434,1620394493,,3425359184,,,8575010.99,2020-4-28,,,,6857466.46,,,,,,,753766489.8,,,,2587896.36,,27129311.3,,,,,,,,,,,,,2727297192,6234063.24,,,12805376.91,,,2839722778,,,,,,,,,,,CNY,三季度报告,年度报告,10634767,合并,34741502.9,2727971880,,,,,826483971.4,
1663364470,,862942244,832322607.5,,,,,411190.89,,,2019-12-31,,519865231.3,,12491731356,13850372293,,,465350000,,21257119396,,5186071681,18398575.02,1035541097,,861366619.6,21257119396,2400455855,,,,,,138479481.4,2020-9-30,14892187211,,895506247,,,5329391088,89712587.17,,2019-1-1,,,,,409594305.1,,,212472066.8,5817163333,74305403.2,269224683.4,,574964000,1435400000,12401023.34,2821837935,6364932185,,769743724.9,,,2020-10-31,,305917062.5,1472389906,,70084859.28,4654962139,,7406747103,,,9044831.56,2020-4-10,,,,,904466768,,,,,,4716100000,,,,,,,,,,,,,,,,,,,5577466620,1727828855,,,334619697.3,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10634804,合并,4046734609,759002530,,,,,274889074.5,
8877070602,,1990000000,501024.12,,,,215201616.6,,,,2019-12-31,,388648248.9,68000000,16955960896,22783570583,,,5959699356,,46619869650,,4485949941,43719858.59,306783172.4,,1242808817,46619869650,8340885749,,,,,200521517.6,1042191737,2020-9-30,25296846645,,224267869.9,,,21016239832,15568498.73,5502334372,2019-1-1,,,290446502.8,,253391134.9,,7542000,508874147.1,7585827866,14745733.42,3120206081,,3714576124,4462490000,398079010.1,5357284703,21323023005,,2163358.73,,69286570.86,2020-10-31,,754600376.7,9605156193,,58695125.19,841046291.1,,23836299067,1184301738,13000000,125273226.1,2020-4-30,84576168.8,,,,15752698671,,,,,,50000000,,,,147623840.5,,,,,,,,,,,,,,,1292808817,224768894,58700000,81902387.15,52691605.32,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10634818,合并,6480183760,,3847400,,,543671808.4,1462175881,
3491031018,,636841456.7,138806990.2,,,,,11085602.63,149186.42,,2019-12-31,,153192198.6,,10080408979,7786771478,,2940000,293400000,,18541191277,,1222873259,40777617.19,64024909.32,,1862318368,18541191277,2836728421,,,,,,188962474.5,2020-9-30,12917137401,,1480057206,,,5560028966,52530541.89,,2019-1-1,,,,,469268783,,,205055750.4,6280168219,167466904.9,241088824.6,,1630804729,1646200000,,186752371.5,5624053876,,436316384.3,,633744.09,2020-10-23,,,2109307440,,126403704.9,7920239363,,10754419798,498216422.8,,62408977.64,2020-3-31,3336585.26,,,385687.5,687258165.1,,1116348923,,,,734722937.6,,,,10202837.15,,,,,,,,,,,,,,,2597041305,1618864197,,,18465000,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10634803,合并,2493571910,,,,,,410239351.3,
3895367350,,32150169.41,,,,,,,,,2019-12-31,,160136835.2,,1389787628,2955342682,,1856064.55,70122535,,3813811456,,518685964.2,61511740.61,146014173.2,,473310534.7,3813811456,951048419.5,,,,,,699329350.7,2020-12-31,2340836048,,579388255.1,,,1326961235,206781121.3,54715293.94,2019-1-1,,,,,236751394.8,,,235360965.8,,42046997.29,274265798.6,,1774094480,631102814.9,,-4614617851,1472975408,,51065268.14,,,2021-3-30,,6625697.03,868496587.6,,7383031.37,438578153.9,,858468774.7,,,6838134.72,2020-4-28,,,,18099115.97,2383091.61,,,,,,145700464.3,,,,-2148542.37,,79158249.26,,,,,,,,,,,,,619010999,579388255.1,,,,,,,,,734340.39,,,,,,,,CNY,年度报告,年度报告,10634795,合并,81115021.04,46759638.46,,,,696689,415863100,
3122067334,,,,,,,4662941121,,,,2019-12-31,,3841540.2,,11404865129,7232160342,,1049699790,,720438585.7,20793667846,,222211158.6,2264985137,708194943.2,,1665964067,20793667846,1049699790,,,,,,197196297.8,2020-9-30,12454564919,,75685409.21,,,7630907984,,,2019-1-1,,,,,4960797.52,,591699.29,676130,,218537919.7,984876518,,5469137919,,,-2665612372,8339102927,,10200423.02,156400308.6,,2020-10-31,,4442519723,,,1682277.3,8767077.5,,13561507504,,,8434837.29,2020-4-30,,,,905251.45,631131438.8,,,,,,,,,,,,,,,,,,,,,,,,,1665964067,75685409.21,,,,1527566949,,,,,,,,,,,,,CNY,三季度报告,年度报告,10634774,合并,1048102468,,1098192122,,,5685123468,8419812613,
212282387,,,,,,,,,,,2019-12-31,,237479.61,,38332855.3,87580899.74,,,,,203654313.4,,70258348.12,9166.51,36862886.86,,19631686.3,203654313.4,25036892.79,,,,,,722040.15,2020-9-30,63369748.09,,12639734.45,,,103421678.4,,114882600,2019-1-1,,,,,51723.72,,,966317.73,,820986.82,8231444.9,,160910082,,25036892.79,-278002235.5,140284565.3,,,,37267.69,2020-10-24,,25000,3686079.9,,1685785.29,1104923.4,,116073413.6,,,,2020-3-10,,,,,,,,,,,551054.92,,,,,,,,,,,,,,,,,,,20182741.22,12639734.45,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10634787,合并,37217.51,,,,,,14639756.55,
63845294.06,,52981142.29,,,,,,,,,2019-12-31,,1589469.57,,231077366.1,104719230.7,,,7980000,,916970347.2,,55229639.06,21663569.37,15509210.47,,35746305.55,916970347.2,101868929.3,,,,,,4380218.95,2020-9-30,332946295.4,,15106843.8,,,568514841.4,,1600994.69,2019-1-1,,,,,112545104,,,35650398.65,58076614.5,1665589.29,27925138.68,,321447910,,4947787.05,155046619.6,584024051.8,,8966786.95,,,2020-10-28,,37030000,19578555.6,,2921719.63,72530131.87,,812251116.6,,,64547740.55,2020-4-18,,,,87402,133978251.7,,,,,,,,,,249879.07,,43940000,,,,,,,,,,,,,35746305.55,15106843.8,359388537.4,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10004262,合并,7978323.97,,,,,856179.74,89036738.45,
63845294.06,,52981142.29,,,,,,,,,2019-12-31,,1589469.57,,231077366.1,104719230.7,,,7980000,,916970347.2,,55229639.06,21663569.37,15509210.47,,35746305.55,916970347.2,101868929.3,,,,,,4380218.95,2020-9-30,332946295.4,,15106843.8,,,568514841.4,,1600994.69,2019-1-1,,,,,112545104,,,35650398.65,58076614.5,1665589.29,27925138.68,,321447910,,4947787.05,155046619.6,584024051.8,,8966786.95,,,2020-10-28,,37030000,19578555.6,,2921719.63,72530131.87,,812251116.6,,,64547740.55,2020-4-18,,,,87402,133978251.7,,,,,,,,,,249879.07,,43940000,,,,,,,,,,,,,35746305.55,15106843.8,359388537.4,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10004262,合并,7978323.97,,,,,856179.74,89036738.45,
1156299510,,90496782.56,132904061.4,,,,,,,,2019-12-31,,84367519.73,,2436414892,2869478162,,,30600774.38,,7106136467,,566279806,14007650.27,731768880.1,,629219105.2,7106136467,649712258.2,,,,,,38572942.44,2020-9-30,3086127150,,452036770.3,,,3288240437,503239637,70802208.47,2019-1-1,,,,,391077778.9,,,87636015.63,851069134.3,88995801.79,492204268.3,,934916069,50024786.24,5951052.39,717491458.4,4020009317,,303647406.3,,,2020-10-30,,,972664173.8,,17707005.96,3364972742,,4236658305,,,76442936.81,2020-4-10,,,,,,,707582.22,,,,439212060.3,,,,-12670868.57,,,,,,,,,,,,,,,1068431166,584940831.7,15000000,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10004263,合并,12129903.95,349522984.5,,,,261000000,291974994,
1156299510,,90496782.56,132904061.4,,,,,,,,2019-12-31,,84367519.73,,2436414892,2869478162,,,30600774.38,,7106136467,,566279806,14007650.27,731768880.1,,629219105.2,7106136467,649712258.2,,,,,,38572942.44,2020-9-30,3086127150,,452036770.3,,,3288240437,503239637,70802208.47,2019-1-1,,,,,391077778.9,,,87636015.63,851069134.3,88995801.79,492204268.3,,934916069,50024786.24,5951052.39,717491458.4,4020009317,,303647406.3,,,2020-10-30,,,972664173.8,,17707005.96,3364972742,,4236658305,,,76442936.81,2020-4-10,,,,,,,707582.22,,,,439212060.3,,,,-12670868.57,,,,,,,,,,,,,,,1068431166,584940831.7,15000000,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10004263,合并,12129903.95,349522984.5,,,,261000000,291974994,
7040601277,,228595883.8,130468351,,,,,,315761253.9,,2019-12-31,,337136319.5,15445737669,47061558590,50789249592,,14350000,1382444925,,92526085309,,16460459643,301312703.4,1371945591,,29024047795,92526085309,21822255805,,,,,,1192636374,2020-9-30,68883814395,,15700513957,,,22270325324,1280571459,6514702.29,2019-1-1,,,,,4164251881,,2810859.61,10786676100,2119902766,296191760.9,1061012188,,3144096094,16534571246,452163375.6,10686423659,23642270914,,16455715189,,,2020-10-28,,1152081241,16116054345,,696897828.2,2977357559,,41736835718,3065876763,,134028840.2,2020-4-17,43978409.03,,,241540544.1,891997444.8,,,,,,507953143.5,,,,22430851.54,,246127078.4,,,,,,,,,,,,,29532000938,15830982308,,10503611.11,152171939.8,1184528.52,,,,,,,,,,,,,CNY,三季度报告,年度报告,10004264,合并,797633152.8,54347448.96,,,,,2247444272,
995774554.1,,,2261000,,,,,,,,2019-12-31,,20007317.69,,4135289815,2499642653,,,604712854.1,,12015052608,,650537813.8,9800198.71,1794652061,,895034888.3,12015052608,5227542460,,,,,,175049374,2020-9-30,9362832275,,1476770031,,,857568272.4,4050916.45,,2019-1-1,,,,,33665907.29,,,378264.46,367731202.3,32309744.4,97231643.98,,416268225,5220653347,2760383.13,-651706150.7,2652220333,,427478314.9,,,2020-10-31,,356782863.4,4278840.29,,26245669.35,7424554030,,9515409956,,,218246035.8,2020-4-28,525363706.5,,,2092029.85,519518899.2,,,,,,766499401,,,,,,77813.43,,,,,,,,,,,,,1661534289,1479031031,,,,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10004265,合并,86204368.5,15197144.22,,,,69336763.06,1442377791,
1782934310,,,,,,,,,,,2019-12-31,,30897427.83,,767002375.9,937676876.7,,,551000,,1600461470,,385324101.3,2772986.17,63510289.62,,15929083.72,1600461470,98885520.13,,,,,,18132326.03,2020-9-30,865887896,,42188571.14,,,671063284,40908276.35,10418784.47,2019-1-1,,,,,31965456.03,,6943426.41,92215578.01,97229905.18,34725762.91,53165313.23,,495972914,,38822243.78,-1681966248,734573573.7,,2134836.23,,,2020-10-31,,,330363411.3,,20178656.65,329426979,,662784592.9,,,32643665.02,2020-4-28,,,,2809821.6,224953876.1,,,,,,392350000,,,,20956994.49,,19155000,,,,,,,,,,,,,408279083.7,42188571.14,,,28468009.96,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10004266,合并,122120163.9,8650875.3,,,,,113822389.4,
1782934310,,,,,,,,,,,2019-12-31,,30897427.83,,767002375.9,937676876.7,,,551000,,1600461470,,385324101.3,2772986.17,63510289.62,,15929083.72,1600461470,98885520.13,,,,,,18132326.03,2020-9-30,865887896,,42188571.14,,,671063284,40908276.35,10418784.47,2019-1-1,,,,,31965456.03,,6943426.41,92215578.01,97229905.18,34725762.91,53165313.23,,495972914,,38822243.78,-1681966248,734573573.7,,2134836.23,,,2020-10-31,,,330363411.3,,20178656.65,329426979,,662784592.9,,,32643665.02,2020-4-28,,,,2809821.6,224953876.1,,,,,,392350000,,,,20956994.49,,19155000,,,,,,,,,,,,,408279083.7,42188571.14,,,28468009.96,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10004266,合并,122120163.9,8650875.3,,,,,113822389.4,
156441088.5,,1519050.71,,,,,117350148.3,517045.83,,,2019-12-31,,11085345.56,,590237803.6,1434020805,,,,,3181540782,,747533164.5,,35601524.55,,44102726.49,3181540782,79457915.67,,,,,,17357706.46,2020-9-30,669695719.3,,77871198.67,,,2476243538,,836426721.7,2019-1-1,,,,,11941738.49,,,21936563.15,410000000,3634332.66,255038333.9,,1054027073,,77938864.96,1010737043,2511845063,,14322893.11,,,2020-10-27,,,531113803.9,,22202819.7,170103822.2,,1747519977,,,13490555.39,2020-4-28,,,,,836621.06,,,,,,,,,,,,,,,,,,,,,,,,,44102726.49,77871198.67,583047476.6,,,,,,,,600000,,,,,,,,CNY,三季度报告,年度报告,10004268,合并,40070586.29,,,,,8389000,88361361.6,
556435765.5,,,49200,,,,,,,,2019-12-31,,2761605.23,,1270592733,2421035957,,,,,3978266883,,1324575242,5649832.31,451502.03,,650678344.3,3978266883,31118580.93,,,,,,22033500.2,2020-9-30,1301711314,,46446333.4,,,2676104067,,274493782.4,2019-1-1,,,,,27605338.6,,,296322047.5,,51915747.99,194408057.6,,1044887850,,31118580.93,799150565.8,2676555569,,,2034965.76,19254582.43,2020-10-30,,,345202786.4,,14014559.88,199652438.9,,1557230926,,,8008948.94,2020-4-17,262481666.3,,,914449.31,84894616.1,,,,,,,,,,81221827.87,,,,,,,,,,,,,,,650678344.3,46495533.4,104604296.2,,589840006.7,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10004269,合并,433079070.2,,,,,246888219.2,238407451.2,
136249531.4,,,452812.5,,,,,,,,2019-12-31,,212655202.3,,730805535.3,2788615302,,300000,,,4505938705,,312895413.8,14244324.93,49014313.15,,192512807,4505938705,214267238.5,,,,,,109509162.5,2020-9-30,945072773.8,,107949595.5,,,3511851618,,,2019-1-1,,,,,1885691.55,,,354816748.1,,31430268.61,210550040.6,,420642288,,213967238.5,2102509977,3560865932,,,,,2020-10-31,,,84625173.26,,68742355.45,19866856.26,,1717323404,,,,2020-4-18,,,,841624.56,195507645.7,,,,,,,,,,641899781.3,,,,,,,,,,,,,,,192512807,108402408,100612131.9,,1385206753,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10004270,合并,77744233.84,,,,,1882783708,83303356.17,
2928476407,,29326988.78,,,,,,,12774000,,2019-12-31,,218606843.6,299076418.6,23425355356,20606343479,,51867031.73,967640883,,55692773969,,14150725319,48571999.02,3629227960,,6158285599,55692773969,10339799891,,,,,,563731712.4,2020-9-30,33765155247,,792886642.3,,,18298390762,269933137.1,143898625.7,2019-1-1,,,,,3405948182,,27946423.66,804450523,630757625,643565710.9,1458997663,,1784168117,1794845032,1218823770,8707940684,21927618722,,2069590000,,1669939176,2021-1-19,,213248157.6,3301664086,,521928245.4,14666868197,,35086430490,,,1167700131,2020-4-30,138907856.2,,,77245413.28,1215047514,,,,,,,,,,3406033891,,201000000,,,,,,,,,,,,,6158285599,792886642.3,73909047.18,,5013678914,,,5720683598,,,,,,,,,,,CNY,三季度报告,年度报告,10004271,合并,267650979.7,,,6629985447,6774003932,1311077896,6308103996,
2928476407,,29326988.78,,,,,,,12774000,,2019-12-31,,218606843.6,299076418.6,23425355356,20606343479,,51867031.73,967640883,,55692773969,,14150725319,48571999.02,3629227960,,6158285599,55692773969,10339799891,,,,,,563731712.4,2020-9-30,33765155247,,792886642.3,,,18298390762,269933137.1,143898625.7,2019-1-1,,,,,3405948182,,27946423.66,804450523,630757625,643565710.9,1458997663,,1784168117,1794845032,1218823770,8707940684,21927618722,,2069590000,,1669939176,2021-1-19,,213248157.6,3301664086,,521928245.4,14666868197,,35086430490,,,1167700131,2020-4-30,138907856.2,,,77245413.28,1215047514,,,,,,,,,,3406033891,,201000000,,,,,,,,,,,,,6158285599,792886642.3,73909047.18,,5013678914,,,5720683598,,,,,,,,,,,CNY,三季度报告,年度报告,10004271,合并,267650979.7,,,6629985447,6774003932,1311077896,6308103996,
75085807.57,,,,,,,,13058527.07,,,2019-12-31,,372990434.5,220192163,6522412650,3485406090,,38024506.18,756830178,,19155598168,,1041440874,52868295.72,1066928405,,2135941726,19155598168,4817073037,,,,,,83935961.33,2020-12-31,11339485687,,55185283.06,,,6749184076,13096675.35,6158586187,2019-1-1,,,14759072.63,,1887070455,,1210,971426934.6,1265000000,30403370.48,166674692,,1731982546,2969500000,1773606876,2595966085,7816112481,,77507832.34,83952214.67,,2021-3-25,,,539385455.6,,382342684.3,4637749065,,15670192079,,,347673117.7,2020-3-25,1183837381,,,93150367.75,262503332.6,,,,,,,,,,2179474946,,8085907,,,,,,,,,,,,,2135941726,55185283.06,,5000000,837204249.1,,,,,,,,,,,,,,CNY,年度报告,年度报告,10004272,合并,1192468082,,,,,200000000,980467757.2,
,,,,,,,,,,,2019-12-31,,57726753.11,,3560262271,5073163784,,,,,5547323914,,367205390,60490244.3,-38953.59,,1386601556,5547323914,139822675.9,,,,,,33330347.46,2020-12-31,3700084947,,3194945163,,,1847277920,139822675.9,47482716.26,2019-1-1,,,,,26400634.06,,,24877007.04,524000000,25024689.83,85505924.31,,579888597,,,1181883399,1847238966,,62163000,,,2021-3-20,,,1144888275,,45346311.85,268394820,,474160130.1,,,9228715.57,2020-4-11,,,,,,,,,,,1212708829,,,,,,,,,,,,,,,,,,,2599310385,3194945163,,,,,,,,,,,,,,,,,CNY,年度报告,年度报告,10004273,合并,5042480.09,270025374.9,,,,,341703878,
559132621.8,,,,86992067.18,,,535807481.6,,,,2019-12-31,,1923745.16,330307472.8,242647218,1555059070,,,,,2944259601,,1329537034,102616150.5,588602223.6,,6997683.1,2944259601,,,,,,,2632149.48,2020-9-30,242647218,,41004154.32,,,2113010159,,94446278.29,2019-1-1,,,,,43245897.22,,,10297938.31,,35874672.79,114004783.2,,454322747,,,993046257.1,2701612383,,,,7492634.67,2020-10-31,,,6305741.44,,39225076.87,76226600.52,,1389200530,,,366742.73,2020-4-18,,,,9171635.98,16014623.73,,,,,,,,,,-7496250,,,,,,,,,,,,,,,6997683.1,41004154.32,14000000,,8100000,168069282.8,,,,,,,,,,,,,CNY,三季度报告,年度报告,10004274,合并,143300243.7,,,,,30356002.84,55767145.09,
1765664598,,107523183.6,12866871.81,,,,,252742.03,,,2019-12-31,,250704694.4,123266808.4,3387385787,2731967138,,,170000000,,8197516916,,642413773.9,4848132.43,68424253.12,,1307629282,8197516916,1085791797,,,,,,668757699.1,2020-9-30,4473177585,,959330460.7,,,3655915078,256662057.1,,2019-1-1,,,,,152386803.5,,,662477758.4,1051000000,76793702.77,125514840.1,,708845828,650000000,,1041014956,3724339331,,724531446.9,,,2020-10-30,,,139812244.6,,19821480.15,4135628889,,5465549777,71606556.78,,140850559.7,2020-4-29,,,,1340021.13,38057871.81,,4819265.83,,,,17627021,,,,,,,,,,,,,,,14874855.84,,,,1325256303,972197332.6,,,141160000,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10004275,合并,58081393.8,,,,,,82036543.08,
12343209847,,516939408.1,,,,,,10818986.3,212687.41,,2019-12-31,,1291047458,,35143027626,30558240130,,,234474658,,60731425194,,18415844398,191485595.5,525161580.2,,4527513030,60731425194,5575570726,,,,,,312904824.1,2020-9-30,40718598353,,235696265.7,,,19487665261,208955407.3,,2019-1-1,,,,,271500023.3,,,4429821527,13151478000,23698174.56,961105529.9,,3875371532,4849675911,,2307765665,20012826841,,1833853573,20504422.47,,2020-10-30,,708502552.5,7700397686,,284825814.8,26123375492,,30173185064,,,,2020-4-24,,,,,2642998.7,,,,,,11828514677,,,,,,,,,,,,,,,,,,,16356027707,235696265.7,,,1041824829,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10005669,合并,172807036.8,2429542462,,,,,662701745,
12343209847,,516939408.1,,,,,,10818986.3,212687.41,,2019-12-31,,1291047458,,35143027626,30558240130,,,234474658,,60731425194,,18415844398,191485595.5,525161580.2,,4527513030,60731425194,5575570726,,,,,,312904824.1,2020-9-30,40718598353,,235696265.7,,,19487665261,208955407.3,,2019-1-1,,,,,271500023.3,,,4429821527,13151478000,23698174.56,961105529.9,,3875371532,4849675911,,2307765665,20012826841,,1833853573,20504422.47,,2020-10-30,,708502552.5,7700397686,,284825814.8,26123375492,,30173185064,,,,2020-4-24,,,,,2642998.7,,,,,,11828514677,,,,,,,,,,,,,,,,,,,16356027707,235696265.7,,,1041824829,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10005669,合并,172807036.8,2429542462,,,,,662701745,
1583105202,,200000,31001219.83,,,,,110972.23,1483065.81,,2019-12-31,,10741583.23,,329015234.5,1886310781,,45730894.95,,,2863561159,,1161915750,,401720272.5,,48864206.63,2863561159,72638684.57,,,,,,21118940.01,2020-9-30,401653919.1,,97016055.3,,,2060186967,26707789.62,17760114.59,2019-1-1,,,,,322261096.2,,,538327.38,190000000,24571741.45,54741800.57,,520819240,,,-99962341.12,2461907240,,148144051.8,650268.65,,2020-10-30,,,213730711.1,,49380179.44,266515997.6,,977250377.9,,,106555553.7,2020-4-22,,,,,9003372.07,,,,,,,,,,,,,,,,,,,,,,,,,48864206.63,128017275.1,,,107010191.9,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10005670,合并,350786521,,,,,,15660779.58,
3642429372,,51911496.4,,,,,,,,,2019-12-31,,33996239.76,,905034653,1687424097,,15855.2,281495625.5,,4698048449,,282544160.2,30244505.28,35053341.25,,173254816.6,4698048449,1127029538,,,,,,14939917.06,2020-9-30,2032064191,,739509887.3,,,2630930917,81290005.36,,2019-1-1,,,,11628467.85,269694281.3,,,20951457.77,130000000,16721633.4,108648108.6,,966494707,983211736.2,10600444.43,-2086641271,2665984259,,257513677.7,,,2020-10-30,,11088934.69,409280237.8,,42719850.07,776405211,,3010624353,,,3556738.69,2020-4-29,1907373,,,3591660.93,77710164.69,,132148283.6,,,,,,,,,,,,,,,,,,,,,,,173254816.6,739509887.3,,,1438726715,,,,,,,,,,,,,,CNY,三季度报告,年度报告,10005673,合并,157875712.4,49277942.22,,,,,239891269.7,
