NETPROFIT,FIRSTNOTICEDATE,INTEXP,INVESTINCOME,SURRENDERPREMIUM,TOTALOPERATEREVE,DILUTEDEPS,NONOPERATEREVE,NETCONTACTRESERVE,EXCHANGEINCOME,NONOPERATEEXP,PARENTOTHERCINCOME,COMMEXP,PREMIUMEARNED,SUMPROFIT,MINORITYCINCOME,COMBINEDNETPROFITB,INCOMETAX,MINORITYINCOME,TOTALOPERATEEXPOTHER,PARENTNETPROFIT,OTHERREVE,SALEEXP,BASICEPS,STARTDATE,PARENTCINCOME,POLICYDIVIEXP,SUMCINCOME,OTHEREXP,FVALUEINCOME,COMMREVE,FINANCEEXP,NETINDEMNITYEXP,OPERATEEXP,NONLASSETNETLOSS,INVESTJOINTINCOME,NETPROFITOTHER2,OPERATEREVE,OTHERCINCOME,TOTALOPERATEREVEOTHER,RDEXP,ASSETDEVALUELOSS,LATESTNOTICEDATE,OPERATETAX,OPERATEPROFIT,RIEXP,TOTALOPERATEEXP,INTREVE,MANAGEEXP,OPERATEPROFITBALANCE,MINORITYOTHERCINCOME,REPORTDATE,ENDDATE,MATURITYRECSALABLE,EFFECTIVECAFLHEDGING,INVESTEDCANTREC,OTHERCINCOMEOTHER,FVALUEOSALABLE,OTHERCINCOMEREC,CANTRECOTHER,INVESTEDREC,OTHERCINCOMECANTREC,RECOTHER,REMEDEFINEDBENEFIT,DIFFCONVERSIONFC,SUMCINCOMEOTHER,TERMINATIONONPROFIT,MIOTHERINCOME,CONTINUOUSONPROFIT,ADISPOSALINCOME,OFWINTREVE,CREDRISKFVALUE,OTHCREDINVCRED,OTHCREDINVFVALUE,OFWINTEXP,NETEXHEDGINCOME,CREDDEVALUELOSS,OTHEREQUITYINVFVALUE,FASSETRECOTHER,CURRENCY,COMPANYCODE,COMBINETYPE,REPORTTIMETYPE,REPORTSOURCETYPE,ACF_END_INCOME,CREDIT_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME
669837724.5,2020-4-17,,13970309.61,,18442687582,2.4409,14902249.95,,,1945042.37,698754.92,,,853990787.1,167893269.1,,184153062.5,167657905.3,,502179819.2,,131994691.5,2.4409,2019-1-1,502878574.2,,670771843.2,,,,23428540.77,,16900676221,,,,18442687582,934118.67,,296336110.8,,2021-3-23,38743733.31,841033579.5,,17607328119,,216148821.5,0,235363.75,2019-12-31,2020-12-31,,,,,,698754.92,,,,,,698754.92,,,12075839.3,669837724.5,1797497.96,238340512,,,,269581173.6,,,,,CNY,10004132,合并,年度报告,年度报告,,-9702156.83,-12467373.55
182401334.6,2020-4-17,,30332469.96,,3593702457,0.1767,9503592.29,,,23584149.21,3160728.68,,,239405986.8,81190568.51,,57004652.18,81190568.51,,101210766.1,,331975807.1,0.1767,2019-1-1,104371494.8,,185562063.3,,,,35676511.42,,2908447090,,29947108.62,,3593702457,3160728.68,,3498716.67,,2020-4-17,22109692.8,253486543.7,,3464400945,,162693127.5,0,,2019-12-31,2019-12-31,,,,,,,,,3160728.68,,,,,,84663804.91,182401334.6,10808687.07,19108823.13,,,,56602184.75,,,3160728.68,,CNY,10634797,合并,年度报告,年度报告,,-1619930.14,
37194681.48,2020-4-17,,24140366.52,,1653194104,0.06,67580330.62,,,19178661.11,-79270952.17,,,49439773.5,570000,,12245092.02,570000,,36624681.48,,149388423.6,0.06,2019-1-1,-42646270.69,,-42076270.69,,,,18432364.29,,1151699021,,-16809.84,,1653194104,-79270952.17,,,,2020-4-17,12367768.08,1038103.99,,1681302290,,349414712.7,0,,2019-12-31,2019-12-31,,,,,,,,,-79270952.17,,,,,,1080839.06,37194681.48,387848.63,19654619.26,,,,32166463.33,,,-79270952.17,,CNY,10003938,合并,年度报告,年度报告,,3537235.87,
-81894052.13,2020-4-17,,14432389.81,,1186674091,-0.0978,5359879.89,,,2392947.27,-1654759.53,,,-37421732.62,-28270479.12,,44472319.51,-28088657.59,,-53805394.54,,169990357.4,-0.0978,2019-1-1,-55460154.07,,-83730633.19,,80463303.84,,21262130.54,,975924274,,0,,1186674091,-1836581.06,,14252402.08,,2020-4-17,12004079,-40388665.24,,1302917262,,109484019.5,0,-181821.53,2019-12-31,2019-12-31,,0,0,,0,0,,0,-1654759.53,,0,0,,-121335453.4,5169918.88,39441401.31,-8297.83,2858322.41,0,0,0,23755911.63,0,,-1654759.53,0,CNY,10007177,合并,年度报告,年度报告,,-14833282.17,-9369526.42
3316276099,2020-4-17,,720987231.5,,33148683111,1.22,68696674.75,,,31333831.6,76758986.65,,,4395560167,531589172.5,,1079284068,531587190.3,,2784688908,,1324659000,1.22,2019-1-1,2861447895,,3393037068,,-39332448.22,,268250098.6,,23331277800,,712915296.4,,33148683111,76760968.81,,83523636.11,,2020-4-17,3146513858,4358197324,,29445929735,,1291705343,0,1982.16,2019-12-31,2019-12-31,,,,,,76758986.65,,1681733.69,,150468813.5,,-75391560.51,,,4859102.01,3316276099,-89404.52,832237633.1,,,,1106094739,,,,,CNY,10007181,合并,年度报告,年度报告,,-30192384.84,-788148.28
396725409,2020-4-17,,41528782.46,,2621898127,1.27,3231816.78,,,477169.29,,,,416794109.5,,,20068700.52,,,396725409,,1622638.23,1.27,2019-1-1,,,396725409,,,,52587010.54,,2091967742,,41528782.46,,2621898127,,,,,2020-4-17,4397247.43,414039462,,2249983075,,99408436.94,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,2911359.51,396725409,,1151016.22,,,,53714517.35,,,,,CNY,10007184,合并,年度报告,年度报告,,-2315732.05,
5063392.48,2020-4-16,,29721601.2,,213188826.1,0.01,2106444.8,,,12118037.35,,,,6518053.09,87613.46,,1454660.61,87613.46,,4975779.02,,247737.23,0.01,2019-1-1,4975779.02,,5063392.48,,,,11799928.38,,200286036.5,,,,213188826.1,,,,,2020-4-16,4532866.71,16529645.64,,286222515.8,,69355947,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,5357473.16,5063392.48,93475589.37,118353.49,,,,12479254.24,,,,,CNY,10005827,合并,年度报告,年度报告,,-38407845.1,-583483.31
740684395.9,2020-4-16,,16950092.21,,4881558893,0.51,2407274.21,,,13261296.44,,,,963336237.7,12394369.35,,222651841.8,12394369.35,,728290026.5,,86588431.04,0.51,2019-1-1,728290026.5,,740684395.9,,2603068.55,,76773860.51,,3551888393,,2538653.39,,4881558893,,,2924220.16,,2021-3-6,20362886.12,974190260,,3921332585,,182794794,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,,2586261.34,740684395.9,5392446.68,17806608.5,,,,90371960.69,,,,,CNY,10003991,合并,年度报告,年度报告,,-13095071.03,-472846.15
167669614.4,2020-4-17,,44367516.57,,2779942962,0.17,1457880.38,,,4618107.43,150952915.2,,,197496818.7,5252118.24,,29827204.35,5252118.24,,162417496.1,,64202827.79,0.17,2019-1-1,313370411.3,,318622529.6,,,,41737207.31,,2103748291,,2717553.69,,2779942962,150952915.2,,163190175.3,,2020-4-17,18217193.43,200657045.8,,2581085464,,189989768.6,0,,2019-12-31,2019-12-31,,,,,,2238296.33,,2238296.33,148714618.9,,,,,,66648485.6,167669614.4,-1507186.08,8234798.72,,,,47472951.62,,,148714618.9,,CNY,10002520,合并,年度报告,年度报告,,-65510810.94,-42198457.71
10112373526,2020-4-17,,274797798.3,,1.00782E+11,1.44,9602185.42,,,20926819.31,7135532.61,,,13211987482,87194832.44,,3099613956,87194424.7,,10025179101,,951954772.6,1.44,2019-1-1,10032314634,,10119509466,,125232805.7,,3562861696,,79865827588,,,,1.00782E+11,7135940.35,,958349359.5,,2020-4-17,2120865280,13223312116,,88550125229,,1090266533,0,407.74,2019-12-31,2019-12-31,,,,,,7135532.61,,,,,,7135532.61,,,609853993.3,10112373526,185524.63,94378144.03,,,,3254950018,,,,,CNY,10002530,合并,年度报告,年度报告,,-12638815.68,-6365086.13
95424018.24,2020-4-17,,8995575.89,,855821413.2,0.226,156727.01,,,1022393.37,1584165.2,,,130656788.7,5531627.61,,35232770.49,5531627.61,,89892390.63,,33948368.12,0.226,2019-1-1,91476555.83,,97008183.44,,,,-7123472.06,,634718197.9,,-750353.29,,855821413.2,1584165.2,,,,2020-4-17,6465762.66,131522455.1,,745782169.7,,77773313.1,0,,2019-12-31,2019-12-31,,,,,,1584165.2,,1584165.2,,,,,,,8928007.37,95424018.24,,7794212.96,,,,,,,,,CNY,10002312,合并,年度报告,年度报告,,3559628.27,
-122478891.4,2020-4-16,,-7588376.41,,865386565.1,-0.27,340728.3,,,338614.49,,,,-122054709.8,-1465649.26,,424181.6,-1465649.26,,-121013242.1,,44222615.89,-0.27,2019-1-1,-121013242.1,,-122478891.4,,,,5668131.23,,720465564.6,,-7266553.67,,865386565.1,,,46043236.77,,2020-4-16,5924543.41,-122056823.6,,914905811.5,,92581719.56,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,12838208.16,-122478891.4,-66805.83,1466534.63,,,,10628971.3,,,,,CNY,10007238,合并,年度报告,年度报告,403890.41,-3641832.94,-74078770.21
113409985.5,2020-4-17,,109126419.4,,1406523306,0.0095,1678249.19,,,7243034.39,-2113385.66,,,168424343.5,92367843.23,,55014357.99,92499649.08,,20910336.42,,55671910,0.0095,2019-1-1,18796950.76,,111164794,,,,88163196.69,,957392940.1,,-8302434.85,,1406523306,-2245191.51,,78109627.44,,2020-4-17,16998385.11,173989128.7,,1309304967,,112968907.8,0,-131805.85,2019-12-31,2019-12-31,,,,,,-2113385.66,,,,,,-2113385.66,,,26635208.69,113409985.5,896726.67,5559318.03,,,,88899578.03,,,,,CNY,10007272,合并,年度报告,年度报告,,-35140944.12,-24746621.07
247058295.9,2020-4-16,,157301486.2,,3321817006,0.2513,5504806.49,,,771235.39,-131428780.5,,,293656982.1,25083946.05,,46598686.17,25083946.05,,221974349.8,,94977199.86,0.2513,2019-1-1,90545569.35,,115629515.4,,,,101703194.6,,2793996261,,32343995.32,,3321817006,-131428780.5,,8024444.45,,2020-4-16,17222501.43,288923411,,3208332867,,192409265.1,0,,2019-12-31,2019-12-31,,,,,,101056,,,-131529836.5,,,101056,,,21752839.01,247058295.9,-757884.45,24536659.35,,,,125473000.6,,,-131529836.5,,CNY,10005453,合并,年度报告,年度报告,,-2903138.28,45969.53
32143439.46,2020-4-17,,9097751.23,,792432040.1,0.0318,4307584.15,,,2626813.48,94989.36,,,35704093.03,,,3560653.57,,,32143439.46,,6433784.34,0.0318,2019-1-1,32238428.82,,32238428.82,,,,58867.75,,694754967.8,,-397608.91,,792432040.1,94989.36,,,,2020-4-17,1754685.51,34023322.36,,763137752.3,,60135446.9,0,,2019-12-31,2019-12-31,,,,,143960.04,94989.36,,,,,,-48970.68,,,27593.13,32143439.46,,201971.78,,,,312500,,,,,CNY,10005466,合并,年度报告,年度报告,,-2675220.01,-1721089.79
160497587.6,2020-4-17,,17275817.07,,3978691022,0.29,753513.31,,,4203413.09,,,,205694903.4,,,45197315.81,,,160497587.6,,780244691,0.29,2019-1-1,160497587.6,,160497587.6,,4946750.64,,-95120838.52,,3004957030,,134635.39,,3978691022,,,,,2020-4-17,22868755.48,209144803.2,,3825300944,,112351305.9,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,34600498.78,160497587.6,249361.59,-101957906.4,,,,,,,,,CNY,10039455,合并,年度报告,年度报告,,-668480.52,-649222.55
13735165.5,2020-4-16,,-1478830.45,,839538862.3,0.0362,39198761.01,,,6523009.1,,,,22688586.25,9525985.18,,8953420.75,9525985.18,,4209180.32,,25138123.88,0.0362,2019-1-1,4209180.32,,13735165.5,,,,35351835.82,,645449630.4,,,,839538862.3,,,13552995.74,,2020-4-18,8628142.35,-9987165.66,,825054439.6,,96933711.37,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,1936451.63,13735165.5,124601.66,34351522.91,,,,68172238.2,,,,,CNY,10038773,合并,年度报告,年度报告,,-22474554.5,-2579256.66
37553966245,2020-4-16,,3701586708,,2.35981E+11,2.35,352599232.6,,,224161123.6,68288542.99,,,50530715727,9594964924,,12976749482,9594946452,,27959019793,,6680664008,2.35,2019-1-1,28027308336,,37622273261,,712897272.3,10750200.99,2581725737,,1.5345E+11,,3503395402,,2.35934E+11,68307015.91,,56258733.08,,2020-4-16,21840553947,50402277618,,1.88842E+11,36720901.6,4233044431,0,18472.92,2019-12-31,2019-12-31,,-52986511.67,,,,68288542.99,,-27515419.66,,,,148790474.3,,,49246320.92,37553966245,1691507.08,2253182384,,,,4604619675,,,,,CNY,10095671,合并,年度报告,年度报告,,-154453391.6,-1047843356
-569219304.6,2020-4-16,,13266905.53,,2982034952,-0.55,21889420.74,,,8885015.16,,,,-555134531.9,-144044058.2,,14084772.75,-144044058.2,,-425175246.5,,91977871.67,-0.55,2019-1-1,-425175246.5,,-569219304.6,,9355516.07,,117804224.8,,2782608852,,-16332103.16,,2982034952,,,20850091.08,,2020-4-16,23867879.38,-568138937.4,,3429607819,,392498899.5,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,7324578.89,-569219304.6,-1100675.05,10452401.4,,,,117622507.8,,,,,CNY,10087503,合并,年度报告,年度报告,,-40841877.53,-108570518.6
1206160985,2020-4-16,,35203547.69,,3906848236,0.49,30616105.63,,,230666.74,,,,1278004859,24066.53,,71843874.32,24066.53,,1206136918,,118640571.6,0.49,2019-1-1,1206136918,,1206160985,,,,-463079.95,,2402698452,,1210232.89,,3906848236,,,43304603.95,,2020-4-16,10270570.83,1247619420,,2654892454,,80441335.12,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,4861177.33,1206160985,4212.88,7213315.85,,,,6667018.42,,,,,CNY,10092888,合并,年度报告,年度报告,,-43267089.65,-1138210.78
984758127.6,2020-4-17,,9203465.2,,4664060883,0.63,4318266.48,,,2289264.24,-98801.93,,,1195809235,1509229.88,,211051107.3,1508839.73,,983249287.9,,619757576.3,0.63,2019-1-1,983150486,,984659715.9,,,,-33643900.15,,2498335774,,-3538370.34,,4664060883,-98411.78,,161200024.3,,2020-4-17,39090330.16,1193780233,,3524322544,,239582738.6,0,390.15,2019-12-31,2019-12-31,,,,,,-98801.93,,,,,,-98801.93,,,52485669.74,984758127.6,277767.93,36306904.88,,,,61719.58,,,,,CNY,10123390,合并,年度报告,年度报告,,-7925009.55,
1279141621,2020-4-17,,-159710388.1,,35147806428,0.4,15298789.84,,,40017441.07,28129187.82,,,1471544363,-833967.26,,192402742.2,-1400591.6,,1280542213,,534438331.9,0.4,2019-1-1,1308671400,,1307837433,,26646196.76,,363688007.5,,29725775792,,24462944.46,,35147806428,28695812.16,,1806796550,,2021-3-27,224488564,1496263014,,33493453834,,838266588.9,0,566624.34,2019-12-31,2020-12-31,,,,,,28129187.82,,-3759709.19,,,,31888897.01,,,178000806.9,1279141621,-80995452.67,18076273.21,,,,260686154.8,,,,,CNY,10123433,合并,年度报告,年度报告,,-13196510.7,-108834231.3
101554333.9,2020-4-17,,21494168.3,,3210648347,0.0326,328329837.9,,,3268906.82,13734404.33,,,74097548.93,-477370.2,,-27456784.98,-477370.2,,102031704.1,,147683323.4,0.0326,2019-1-1,115766108.4,,115288738.2,,922661.06,,32423532.11,,2668018669,,21228628.57,,3210648347,13734404.33,,109843568.5,,2020-4-17,24241001.42,-250963382.1,,3278132536,,295922441.5,0,,2019-12-31,2019-12-31,,,,,,13734404.33,,,,,,13734404.33,,,12619602.25,101554333.9,-795642.2,10745076.72,,,,27316804.67,,,,,CNY,10120445,合并,年度报告,年度报告,,-52052719.69,-165667262.5
42255143.11,2020-4-17,,146138272.4,,2795244197,0.06,275.16,,,930342.01,1719729.1,,,64256417.32,-1003421.61,,22001274.21,-1003421.61,,43258564.72,,,0.06,2019-1-1,44978293.82,,43974872.21,,,,63605755.13,,2676683027,,-4757246.47,,2795244197,1719729.1,,8938572.9,,2021-3-19,5132376.23,65186484.17,,2862817516,,108457784.6,0,,2019-12-31,2020-12-31,,,1719729.1,,,,,,1719729.1,,,,,,472742.57,42255143.11,-59544.18,6214464.59,,,,61300591.11,,,,,CNY,10184529,合并,年度报告,年度报告,,-13791668.54,
72821271.77,2020-4-17,,6566710.86,,1694838905,0.3277,128135.3,,,5749264.01,590588.24,,,75123556.23,2284699.65,,2302284.46,1708553.93,,71112717.84,,73624170.76,0.3277,2019-1-1,71703306.08,,73988005.73,,,,24842788.57,,1356885692,,,,1694838905,1166733.96,,86275597.65,,2021-3-30,16903516.87,80744684.94,,1642533220,,84001454.23,0,576145.72,2019-12-31,2020-12-31,,,,,,590588.24,,,,,,590588.24,,,36672598.23,72821271.77,,1582526.75,,,,23627231.1,,,,,CNY,10160096,合并,年度报告,年度报告,,-5495089.89,-9305218.88
189528348.6,2020-4-17,,19700781.88,,2177723268,0.1063,3371892.2,,,7592279.14,,,,262703927.7,17627.53,,73175579.13,17627.53,,189510721.1,,137754595.1,0.1063,2019-1-1,189510721.1,,189528348.6,,1311616.27,,5832377.4,,1522500069,,11508030.74,,2177723268,,,49377009.01,,2020-4-17,20762026.02,266924314.7,,1803169094,,66943017.42,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,12434058.96,189528348.6,-11460082.47,4166785.71,,,,7134345.42,,,,,CNY,10162502,合并,年度报告,年度报告,,-16195858.13,-113420376
442270002.9,2020-4-17,,43704580.58,,10785629767,0.32,2231506.07,,,2052545.06,9273636.38,,,542818987.3,21596554.96,,100548984.4,16603058.44,,425666944.5,,305825991.5,0.32,2019-1-1,434940580.9,,456537135.8,,60650455.45,,89895730.07,,9237293310,,2810825.62,,10785629767,14267132.9,,281570161.4,,2020-4-17,44693939.86,542640026.3,,10229219320,,269940186.8,0,4993496.52,2019-12-31,2019-12-31,,,,,,9273636.38,,,,,,,,,16342959.03,442270002.9,-2557846.12,11445068.62,,,,84741463.11,,,,,CNY,10133823,合并,年度报告,年度报告,,-59909043.18,-72001526.61
1027071562,2020-4-17,,9456820.35,,5134041894,1.0491,408218.84,,,3429189.65,4117618.9,,,1170639021,7181018.72,,143567459.1,7181018.72,,1019890543,,118009072.6,1.0491,2019-1-1,1024008162,,1031189181,,4875000,,64471760.08,,3216693003,,9456820.35,,5134041894,4117618.9,,429683750.1,,2020-4-17,29901424.39,1173659992,,4064620034,,205861023.8,0,,2019-12-31,2019-12-31,,,,,,4117618.9,,,,,,4117618.9,,,116259807,1027071562,,8417169.03,,,,61095344.41,,,,,CNY,10137685,合并,年度报告,年度报告,,-5565725.49,-20787770.15
286428426.3,2020-4-16,,175409.1,,2475616071,0.7921,704869.11,,908146.37,564308.11,48200612.6,,,311419831.5,-18008460.23,,24991405.18,-18613710.93,,305042137.3,,931079866.4,0.7921,2019-1-1,353242749.9,,335234289.6,,,,17779897.35,,1023878118,,-2071233.87,,2475616071,48805863.3,,51175558.61,,2020-4-16,6154723.3,311279270.5,,2161140447,,131072283.2,0,605250.7,2019-12-31,2019-12-31,,,,,,8821355.17,,42477.25,39379257.43,,,8778877.92,,,7234015.44,286428426.3,,10427414.7,,,,27447518.57,,,39379257.43,,CNY,10141578,合并,年度报告,年度报告,,-9783533.81,-1730390.83
260559424.8,2020-4-17,,25091344.49,,3429842432,0.31,9204638.8,,,12328405.77,16156395.11,,,356438340.3,-11139907.9,,95878915.49,-11139907.9,,271699332.7,,131740260,0.31,2019-1-1,287855727.8,,276715819.9,,43048777.91,,106687101.4,,2451312998,,9193711.41,,3429842432,16156395.11,,94626931.29,,2020-4-17,31109958.09,359562107.2,,3169525270,,354048021.2,0,,2019-12-31,2019-12-31,,,,,,1124856.48,,,15031538.63,,,1124856.48,,,27080094.19,260559424.8,54938671.97,4522984.02,,,,111973110,,,15031538.63,,CNY,10145139,合并,年度报告,年度报告,,-1030298.05,-49883645.1
-306176112.5,2020-4-17,,34634355.94,,2635026001,-0.55,8531043.19,,,136125357.8,,,,-271025980.3,7826680.69,,35150132.13,7826680.69,,-314002793.2,,73371971.31,-0.55,2019-1-1,-314002793.2,,-306176112.5,,,,35191271.51,,2395097345,,,,2635026001,,,16561113.68,,2020-4-17,9799921.97,-143431665.7,,2715788711,,185767086.7,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,-235149765.1,4659920.36,-71026347.37,9011357.71,3231156.22,,,,33617129.78,,,,,CNY,10127422,合并,年度报告,年度报告,7453218.16,-38795500.59,-72179089.45
946611220.1,2020-4-17,,406519630.7,,2829448782,0.32,2257754.2,,,1259362.37,-128566238.2,,,1112528936,-976483.42,,165917716.2,-976483.42,,947587703.6,,2052032.9,0.32,2019-1-1,819021465.3,,818044981.9,,104699.86,,28861374.24,,1563098260,,332205794.8,,2829448782,-128566238.2,,14396045.33,,2020-4-17,2337737.64,1111530544,,1779301041,,168555590.8,0,,2019-12-31,2019-12-31,,,-4653706.67,,,12128420.79,,11580921.01,-140694659,,,547499.78,,,10925102.65,946611220.1,84262.42,27077948.32,,,,55725102.82,,,-136040952.3,,CNY,10176808,合并,年度报告,年度报告,,-66304975.19,-289945917
-271857666,2020-4-16,,357987.81,,757037879.8,-0.35,10369949.59,,,9366193.02,44195460.52,,,-364206247.2,-259277.12,,-92348581.14,-12489086.17,,-259368579.8,,6242311.95,-0.35,2019-1-1,-215173119.3,,-215432396.4,,,,85457688.57,,734631218.4,,357987.81,,757037879.8,56425269.57,,8760242.72,,2020-4-16,2530573.74,-365210003.7,,939357817.9,,101735782.6,0,12229809.05,2019-12-31,2019-12-31,,,,,,44195460.52,,,,,,44195460.52,,,133004.04,-271857666,-76409.22,-4076117.29,,,,106333346.3,,,,,CNY,10165876,合并,年度报告,年度报告,,-107615961,-75688687.22
43382609.86,2020-4-17,,31503254.31,,669007432.5,0.069,1648169.77,,,240910.45,-1309865.85,,,45958873.14,5485749.14,,2576263.28,5485749.14,,37896860.72,,145791119.9,0.069,2019-1-1,36586994.87,,42072744.01,,35278171,,19859083.94,,351927302.6,,-22384831.35,,669007432.5,-1309865.85,,48458914.22,,2020-4-17,10310279.84,44551613.82,,638257992.5,,61911292,0,,2019-12-31,2019-12-31,,,,,,684484.72,,,-1994350.57,,,684484.72,,,31362065.53,43382609.86,65361.91,13850715.55,,,,30247975.48,,,-1994350.57,,CNY,10156645,合并,年度报告,年度报告,,-64967233.25,-19439445.62
460012869.5,2020-4-16,,3506849.32,,1684475727,0.71,117725.93,,,580772.46,-6402156.62,,,534295577.2,,,74282707.75,,,460012869.5,,256658480.6,0.71,2019-1-1,453610712.9,,453610712.9,,,,-13092440.37,,782854847.7,,,,1684475727,-6402156.62,,50926202.16,,2020-4-16,12378705.65,534758623.8,,1155510237,,65784440.98,0,,2019-12-31,2019-12-31,,,,,,-6402156.62,,,,,,,,,2156203.84,460012869.5,300021.03,13407370.68,,,-6402156.62,,,,,,CNY,10196553,合并,年度报告,年度报告,,-169940.27,
157968133.1,2020-4-16,,11206774.03,,964023443.8,0.3278,74362.11,,,1206116.86,,,,178191104.7,277650.06,,20222971.55,277650.06,,157690483.1,,234359113.4,0.3278,2019-1-1,157690483.1,,157968133.1,,-3402000,,2103746.58,,423262979.4,,-4193635.96,,964023443.8,,,105853249.5,,2020-4-16,10680747.74,179322859.4,,838906451.6,,62646615,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,66289540.15,157968133.1,-186254.33,5934976.98,,,,7513107.24,,,,,CNY,10175141,合并,年度报告,年度报告,,-19702192.66,
22115000000,2020-4-17,63876000000,1231000000,,84734000000,1.37,168000000,,-132000000,102000000,-69000000,3065000000,,27563000000,210000000,,5448000000,210000000,154000000,21905000000,192000000,,1.37,2019-1-1,21836000000,,22046000000,22000000,823000000,21081000000,,,,,,,84734000000,-69000000,,,,2020-4-17,890000000,27497000000,,57237000000,1.28437E+11,25920000000,,,2019-12-31,2019-12-31,,,,,,386000000,,,-455000000,386000000,,,,,28000000,22115000000,15000000,,,,,,,30251000000,-455000000,,CNY,10007156,合并,年度报告,年度报告,,,
434577262.5,2020-4-17,,92660202.99,,2150120013,0.3,3382776.76,,,1147187.47,-2141733.39,,,483722669.7,97755834.08,,49145407.19,97742968.62,,336834293.9,,368528794.8,0.3,2019-1-1,334692560.5,,432448394.6,,23875824.35,,-9412522.83,,1058614763,,5398849.17,,2150120013,-2128867.93,,49013087.8,,2020-4-17,29948918.97,481487080.4,,1730280859,,233587817.1,0,12865.46,2019-12-31,2019-12-31,,,,,,516045.27,,,-2657778.66,,,516045.27,,,20750403.15,434577262.5,-660293.98,7200405.67,,,,,,,-2657778.66,,CNY,10197997,合并,年度报告,年度报告,,-74978210.01,
75259381.62,2020-4-16,,139782.99,,467196177.4,0.28,1030190.51,,,166956.19,,,,102689409,,,27430027.33,,,75259381.62,,12333303.72,0.28,2019-1-1,75259381.62,,75259381.62,,,,2184220.52,,303180185.6,,,,467196177.4,,,,,2021-3-25,8946397.91,101826174.6,,366123452,,39479344.31,0,,2019-12-31,2020-12-31,,,,,,,,,,,,,,,1203476.75,75259381.62,183632.67,2315786.75,,,,4175794.65,,,,,CNY,10181860,合并,年度报告,年度报告,,-652762.65,-120680.53
975322356.7,2020-4-17,,179828015.7,,2803309288,1.13,5900367.91,,,1385263.13,28778690.27,,,1089161831,143321994.6,,113839474.6,133687533.3,,841634823.4,,81071523.43,1.13,2019-1-1,870413513.7,,1013735508,,184996027.2,,9557944.76,,1500405542,,-9767683.63,,2803309288,38413151.55,,124049308.3,,2021-3-30,11003060.49,1084646727,,2075730308,,349642929.4,0,9634461.28,2019-12-31,2020-12-31,,,,,,28778690.27,,,,,,28778690.27,,-3657786.59,13814588.4,978980143.3,-384766.63,25461633.69,,,,40403063.38,,,,,CNY,10181893,合并,年度报告,年度报告,,-21186117.33,
16173182.91,2020-4-17,,,,718364511.3,0.18,3000,,,50000,,,,17549518.17,,,1376335.26,,,16173182.91,,19954612.16,0.18,2019-1-1,16173182.91,,16173182.91,,,,5257921.13,,639774596.3,,,,718364511.3,,,21841325,,2020-4-17,1913949.6,17596518.17,,705031918.8,,16289514.6,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,3672625,16173182.91,395109.25,104902.64,,,,5031006.71,,,,,CNY,10165145,合并,年度报告,年度报告,,879265.98,-683074.61
103893480.5,2020-4-17,,10638985.07,,1466718147,0.39,1085002.22,,,990268.1,11234441.52,,,142726245.7,1073049.14,,38832765.24,530315.71,,103363164.8,,747310312.3,0.39,2019-1-1,114597606.3,,115670655.5,,,,7034244.38,,242500723.8,,-943892.59,,1466718147,11777174.95,,166431604.9,,2020-4-17,11210373.43,142631511.6,,1354301710,,179814451.1,0,542733.43,2019-12-31,2019-12-31,,,,,,14482867.82,,,-3248426.3,,-3248426.3,14482867.82,,-121816.41,26632509.05,104015296.9,4955.75,4690946.99,,,,4504075.44,,,,,CNY,10169630,合并,年度报告,年度报告,,-6658259.6,-403115.43
110973575.7,2020-4-17,,,,443012630.3,2.34,127449.16,,,276637.06,,,,128606658.2,,,17633082.5,,,110973575.7,,23361539.86,2.34,2019-1-1,110973575.7,,110973575.7,,,,-2177312.4,,254888653.6,,,,443012630.3,,,30780739.2,,2020-4-17,2726751.41,128755846.1,,329285618.1,,19705246.46,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,16248522.14,110973575.7,44964.91,2392515.4,,,,,,,,,CNY,10181954,合并,年度报告,年度报告,,-1231727.26,-32925.87
796251483.4,2020-4-17,,12832366.53,,7097172610,0.54,3289284.12,,,1416930.46,,,,918799092.8,-28339284.04,,122547609.4,-28339284.04,,824590767.4,,66065987.5,0.54,2019-1-1,824590767.4,,796251483.4,,188679.25,,112685563.8,,5568455830,,,,7097172610,,,236898909.8,,2020-4-17,26594390.42,916926739.2,,6183014228,,172313546.4,0,,2019-12-31,2019-12-31,,,,,,,,,,,,,,,17180150.09,796251483.4,-643463.39,5404595.88,,,,117129925.2,,,,,CNY,10181937,合并,年度报告,年度报告,,-26789375.95,
