resultno,reportdate,reportscope,reportperiod,scope,regioncode,industrytype
20190331330000F52,2019/03,合并,季报,all,330000,F52
20190930370000C28,2019/09,合并,季报,all,370000,C28
20200930410000J69,2020/09,合并,季报,all,410000,J69
20191231530000C26,2019/12,合并,年报,all,530000,C26
20190331510000C23,2019/03,合并,季报,all,510000,C23
20190630110000B11,2019/06,合并,半年报,all,110000,B11
20200331350000C42,2020/03,合并,季报,all,350000,C42
20190331320000I64,2019/03,合并,季报,all,320000,I64
20200331310000B06,2020/03,合并,季报,all,310000,B06
20190930130000N77,2019/09,合并,季报,all,130000,N77
20190930630000C26,2019/09,合并,季报,all,630000,C26
20191231350000C13,2019/12,合并,年报,all,350000,C13
20200331230000C26,2020/03,合并,季报,all,230000,C26
20200331340000M74,2020/03,合并,季报,all,340000,M74
20200630630000C14,2020/06,合并,半年报,all,630000,C14
20200331210000K70,2020/03,合并,季报,all,210000,K70
20200331510000C21,2020/03,合并,季报,all,510000,C21
20191231500000D46,2019/12,合并,年报,all,500000,D46
20190331350000C40,2019/03,合并,季报,all,350000,C40
20200930320000G58,2020/09,合并,季报,all,320000,G58
20190331210000Q85,2019/03,合并,季报,all,210000,Q85
20190331210000R85,2019/03,合并,季报,all,210000,R85
20190930140000G53,2019/09,合并,季报,all,140000,G53
20200331330000E50,2020/03,合并,季报,all,330000,E50
20200930360000D44,2020/09,合并,季报,all,360000,D44
20200930460000C15,2020/09,合并,季报,all,460000,C15
20190930450000N77,2019/09,合并,季报,all,450000,N77
20190930350000C26,2019/09,合并,季报,all,350000,C26
20200630350000C14,2020/06,合并,半年报,all,350000,C14
20190630460000C27,2019/06,合并,半年报,all,460000,C27
20200930430000J67,2020/09,合并,季报,all,430000,J67
20200930410000C311,2020/09,合并,季报,all,410000,C31
20200930410000C31,2020/09,合并,季报,all,410000,C31
20200331220000E48,2020/03,合并,季报,all,220000,E48
20200930370000Q85,2020/09,合并,季报,all,370000,Q85
20200930370000R85,2020/09,合并,季报,all,370000,R85
20190331540000B09,2019/03,合并,季报,all,540000,B09
20200630370000C42,2020/06,合并,半年报,all,370000,C42
20190930370000K70,2019/09,合并,季报,all,370000,K70
20191231650000A01,2019/12,合并,年报,all,650000,A01
20200331140000C37,2020/03,合并,季报,all,140000,C37
20190630220000D44,2019/06,合并,半年报,all,220000,D44
20190331120000C27,2019/03,合并,季报,all,120000,C27
20190630520000C15,2019/06,合并,半年报,all,520000,C15
20200331110000D45,2020/03,合并,季报,all,110000,D45
20200630210000C26,2020/06,合并,半年报,all,210000,C26
20190930460000C17,2019/09,合并,季报,all,460000,C17
20200930520000C27,2020/09,合并,季报,all,520000,C27
20200930350000C24,2020/09,合并,季报,all,350000,C24
20200331130000C13,2020/03,合并,季报,all,130000,C13
20200630140000C39,2020/06,合并,半年报,all,140000,C39
20200331210000C28,2020/03,合并,季报,all,210000,C28
20190331650000F52,2019/03,合并,季报,all,650000,F52
20190930410000C33,2019/09,合并,季报,all,410000,C33
20190630440000R86,2019/06,合并,半年报,all,440000,R86
20190630620000B09,2019/06,合并,半年报,all,620000,B09
20200630410000K70,2020/06,合并,半年报,all,410000,K70
20200331510000B08,2020/03,合并,季报,all,510000,B08
20190630370000C311,2019/06,合并,半年报,all,370000,C31
20190630370000C31,2019/06,合并,半年报,all,370000,C31
20190930440000C30,2019/09,合并,季报,all,440000,C30
20200930370000A03,2020/09,合并,季报,all,370000,A03
20190930510000C34,2019/09,合并,季报,all,510000,C34
20200630460000G54,2020/06,合并,半年报,all,460000,G54
20190630450000C36,2019/06,合并,半年报,all,450000,C36
20190630220000C35,2019/06,合并,半年报,all,220000,C35
20190630350000J67,2019/06,合并,半年报,all,350000,J67
20200630540000M74,2020/06,合并,半年报,all,540000,M74
20200331640000C17,2020/03,合并,季报,all,640000,C17
20200630330000N77,2020/06,合并,半年报,all,330000,N77
20191231520000C39,2019/12,合并,年报,all,520000,C39
20190930370000A01,2019/09,合并,季报,all,370000,A01
20191231110000I65,2019/12,合并,年报,all,110000,I65
20190331630000C311,2019/03,合并,季报,all,630000,C31
20190331630000C31,2019/03,合并,季报,all,630000,C31
20191231610000C34,2019/12,合并,年报,all,610000,C34
20200331220000C39,2020/03,合并,季报,all,220000,C39
20190630110000C38,2019/06,合并,半年报,all,110000,C38
20190630310000C23,2019/06,合并,半年报,all,310000,C23
20200930410000C40,2020/09,合并,季报,all,410000,C40
20190930320000M73,2019/09,合并,季报,all,320000,M73
20191231330000C28,2019/12,合并,年报,all,330000,C28
20190630210000G55,2019/06,合并,半年报,all,210000,G55
20190630460000G56,2019/06,合并,半年报,all,460000,G56
20190331110000C36,2019/03,合并,季报,all,110000,C36
20200331120000G54,2020/03,合并,季报,all,120000,G54
20200630350000I65,2020/06,合并,半年报,all,350000,I65
20200930360000C35,2020/09,合并,季报,all,360000,C35
20200331320000Q85,2020/03,合并,季报,all,320000,Q85
20200331320000R85,2020/03,合并,季报,all,320000,R85
20200630460000J69,2020/06,合并,半年报,all,460000,J69
20200630360000C38,2020/06,合并,半年报,all,360000,C38
20190331320000K70,2019/03,合并,季报,all,320000,K70
20191231120000C38,2019/12,合并,年报,all,120000,C38
20200331330000D44,2020/03,合并,季报,all,330000,D44
20200331430000C15,2020/03,合并,季报,all,430000,C15
20190930110000C35,2019/09,合并,季报,all,110000,C35
20200930620000B06,2020/09,合并,季报,all,620000,B06
20190630120000I65,2019/06,合并,半年报,all,120000,I65
20191231370000F51,2019/12,合并,年报,all,370000,F51
20200331510000C35,2020/03,合并,季报,all,510000,C35
20200630110000B07,2020/06,合并,半年报,all,110000,B07
20200331210000I64,2020/03,合并,季报,all,210000,I64
20190630510000C39,2019/06,合并,半年报,all,510000,C39
20191231330000C15,2019/12,合并,年报,all,330000,C15
20190930220000C38,2019/09,合并,季报,all,220000,C38
20190331320000R87,2019/03,合并,季报,all,320000,R87
20191231210000C35,2019/12,合并,年报,all,210000,C35
20190331340000H62,2019/03,合并,季报,all,340000,H62
20191231510000I64,2019/12,合并,年报,all,510000,I64
20200331350000G56,2020/03,合并,季报,all,350000,G56
20191231440000G60,2019/12,合并,年报,all,440000,G60
20191231530000C32,2019/12,合并,年报,all,530000,C32
20200930110000C37,2020/09,合并,季报,all,110000,C37
20191231420000Q85,2019/12,合并,年报,all,420000,Q85
20191231420000R85,2019/12,合并,年报,all,420000,R85
20200930140000D45,2020/09,合并,季报,all,140000,D45
20191231610000B09,2019/12,合并,年报,all,610000,B09
20190331430000C17,2019/03,合并,季报,all,430000,C17
20191231310000C32,2019/12,合并,年报,all,310000,C32
20190630140000B06,2019/06,合并,半年报,all,140000,B06
20191231440000B11,2019/12,合并,年报,all,440000,B11
20190630610000C25,2019/06,合并,半年报,all,610000,C25
20191231340000C40,2019/12,合并,年报,all,340000,C40
20190630110000M74,2019/06,合并,半年报,all,110000,M74
20200331350000C27,2020/03,合并,季报,all,350000,C27
20191231210000D44,2019/12,合并,年报,all,210000,D44
20190930650000F51,2019/09,合并,季报,all,650000,F51
20200630350000C29,2020/06,合并,半年报,all,350000,C29
20200331420000F52,2020/03,合并,季报,all,420000,F52
20200630150000C32,2020/06,合并,半年报,all,150000,C32
20191231330000I64,2019/12,合并,年报,all,330000,I64
20190331410000C30,2019/03,合并,季报,all,410000,C30
20191231430000C35,2019/12,合并,年报,all,430000,C35
20191231540000J67,2019/12,合并,年报,all,540000,J67
20190331310000H61,2019/03,合并,季报,all,310000,H61
20200331510000D44,2020/03,合并,季报,all,510000,D44
20190331520000C26,2019/03,合并,季报,all,520000,C26
20200331430000I64,2020/03,合并,季报,all,430000,I64
20191231320000F52,2019/12,合并,年报,all,320000,F52
20190930510000N78,2019/09,合并,季报,all,510000,N78
20200930350000C19,2020/09,合并,季报,all,350000,C19
20190331500000K70,2019/03,合并,季报,all,500000,K70
20200331440000C40,2020/03,合并,季报,all,440000,C40
20190331370000C39,2019/03,合并,季报,all,370000,C39
20200630330000L71,2020/06,合并,半年报,all,330000,L71
20200331110000C32,2020/03,合并,季报,all,110000,C32
20191231620000F52,2019/12,合并,年报,all,620000,F52
20190930230000C35,2019/09,合并,季报,all,230000,C35
20190930440000C36,2019/09,合并,季报,all,440000,C36
20200930420000C26,2020/09,合并,季报,all,420000,C26
20190930410000D44,2019/09,合并,季报,all,410000,D44
20190930310000C15,2019/09,合并,季报,all,310000,C15
20200331120000F52,2020/03,合并,季报,all,120000,F52
20190630460000E50,2019/06,合并,半年报,all,460000,E50
20191231630000I64,2019/12,合并,年报,all,630000,I64
20190331110000C30,2019/03,合并,季报,all,110000,C30
20191231130000C35,2019/12,合并,年报,all,130000,C35
20190630210000G53,2019/06,合并,半年报,all,210000,G53
20200930510000C30,2020/09,合并,季报,all,510000,C30
20190930520000F52,2019/09,合并,季报,all,520000,F52
20200331500000C38,2020/03,合并,季报,all,500000,C38
20190630430000C22,2019/06,合并,半年报,all,430000,C22
20190630540000K70,2019/06,合并,半年报,all,540000,K70
20190630410000M74,2019/06,合并,半年报,all,410000,M74
20200331650000C27,2020/03,合并,季报,all,650000,C27
20200930310000C17,2020/09,合并,季报,all,310000,C17
20190930370000B07,2019/09,合并,季报,all,370000,B07
20200930340000I65,2020/09,合并,季报,all,340000,I65
20191231610000C32,2019/12,合并,年报,all,610000,C32
20200630500000C36,2020/06,合并,半年报,all,500000,C36
20200630370000D44,2020/06,合并,半年报,all,370000,D44
20190630340000C26,2019/06,合并,半年报,all,340000,C26
20200930230000D46,2020/09,合并,季报,all,230000,D46
20200930310000J66,2020/09,合并,季报,all,310000,J66
20200930410000C37,2020/09,合并,季报,all,410000,C37
20190930420000G55,2019/09,合并,季报,all,420000,G55
20200930370000P83,2020/09,合并,季报,all,370000,P83
20200930370000Q83,2020/09,合并,季报,all,370000,Q83
20191231530000N78,2019/12,合并,年报,all,530000,N78
20190331340000C28,2019/03,合并,季报,all,340000,C28
20190930520000C23,2019/09,合并,季报,all,520000,C23
20200930460000C13,2020/09,合并,季报,all,460000,C13
20191231130000D44,2019/12,合并,年报,all,130000,D44
20190331110000C41,2019/03,合并,季报,all,110000,C41
20200331320000C38,2020/03,合并,季报,all,320000,C38
20190930310000I64,2019/09,合并,季报,all,310000,I64
20200930370000M74,2020/09,合并,季报,all,370000,M74
20190630500000D45,2019/06,合并,半年报,all,500000,D45
20191231420000C38,2019/12,合并,年报,all,420000,C38
20200331130000C15,2020/03,合并,季报,all,130000,C15
20200331410000B09,2020/03,合并,季报,all,410000,B09
20200331310000G58,2020/03,合并,季报,all,310000,G58
20200930220000K70,2020/09,合并,季报,all,220000,K70
20200930350000C22,2020/09,合并,季报,all,350000,C22
20200331620000Q85,2020/03,合并,季报,all,620000,Q85
20200331620000R85,2020/03,合并,季报,all,620000,R85
20190930130000C29,2019/09,合并,季报,all,130000,C29
20200331140000C311,2020/03,合并,季报,all,140000,C31
20200331140000C31,2020/03,合并,季报,all,140000,C31
20191231650000B07,2019/12,合并,年报,all,650000,B07
20190930150000B06,2019/09,合并,季报,all,150000,B06
20191231430000C33,2019/12,合并,年报,all,430000,C33
20200331420000G54,2020/03,合并,季报,all,420000,G54
20190331440000D44,2019/03,合并,季报,all,440000,D44
20190331340000C15,2019/03,合并,季报,all,340000,C15
20200930610000B11,2020/09,合并,季报,all,610000,B11
20200331350000C21,2020/03,合并,季报,all,350000,C21
20200331450000K70,2020/03,合并,季报,all,450000,K70
20190331510000C40,2019/03,合并,季报,all,510000,C40
20190630310000J69,2019/06,合并,半年报,all,310000,J69
20190630410000C38,2019/06,合并,半年报,all,410000,C38
20191231440000C17,2019/12,合并,年报,all,440000,C17
20190331330000C311,2019/03,合并,季报,all,330000,C31
20190331330000C31,2019/03,合并,季报,all,330000,C31
20200930340000C29,2020/09,合并,季报,all,340000,C29
20200930140000C32,2020/09,合并,季报,all,140000,C32
20190930130000C14,2019/09,合并,季报,all,130000,C14
20200331530000C14,2020/03,合并,季报,all,530000,C14
20200331340000C17,2020/03,合并,季报,all,340000,C17
20190630110000Q85,2019/06,合并,半年报,all,110000,Q85
20190630110000R85,2019/06,合并,半年报,all,110000,R85
20190930140000C30,2019/09,合并,季报,all,140000,C30
20200331330000C33,2020/03,合并,季报,all,330000,C33
20200331540000C30,2020/03,合并,季报,all,540000,C30
20200930120000F51,2020/09,合并,季报,all,120000,F51
20190930110000C33,2019/09,合并,季报,all,110000,C33
20190930610000H62,2019/09,合并,季报,all,610000,H62
20200331360000C30,2020/03,合并,季报,all,360000,C30
20200331510000C33,2020/03,合并,季报,all,510000,C33
20200331460000H61,2020/03,合并,季报,all,460000,H61
20200630110000A01,2020/06,合并,半年报,all,110000,A01
20190630320000N78,2019/06,合并,半年报,all,320000,N78
20190630420000C29,2019/06,合并,半年报,all,420000,C29
20190630620000C32,2019/06,合并,半年报,all,620000,C32
20200630440000C39,2020/06,合并,半年报,all,440000,C39
20190630500000B09,2019/06,合并,半年报,all,500000,B09
20190331420000C27,2019/03,合并,季报,all,420000,C27
20200331410000D45,2020/03,合并,季报,all,410000,D45
20200331310000C14,2020/03,合并,季报,all,310000,C14
20200331530000I65,2020/03,合并,季报,all,530000,I65
20190930630000C34,2019/09,合并,季报,all,630000,C34
20191231310000D45,2019/12,合并,年报,all,310000,D45
20190331430000B11,2019/03,合并,季报,all,430000,B11
20191231410000C14,2019/12,合并,年报,all,410000,C14
20190331330000C40,2019/03,合并,季报,all,330000,C40
20190331360000C32,2019/03,合并,季报,all,360000,C32
20191231530000C34,2019/12,合并,年报,all,530000,C34
20190630610000F52,2019/06,合并,半年报,all,610000,F52
20191231230000I65,2019/12,合并,年报,all,230000,I65
20190331210000G60,2019/03,合并,季报,all,210000,G60
20191231340000C37,2019/12,合并,年报,all,340000,C37
20190630310000C18,2019/06,合并,半年报,all,310000,C18
20191231440000J66,2019/12,合并,年报,all,440000,J66
20200630620000C30,2020/06,合并,半年报,all,620000,C30
20200930110000C311,2020/09,合并,季报,all,110000,C31
20200930110000C31,2020/09,合并,季报,all,110000,C31
20190331340000I64,2019/03,合并,季报,all,340000,I64
20191231460000C30,2019/12,合并,年报,all,460000,C30
20200331320000M74,2020/03,合并,季报,all,320000,M74
20200630650000C14,2020/06,合并,半年报,all,650000,C14
20191231330000C13,2019/12,合并,年报,all,330000,C13
20190930650000C26,2019/09,合并,季报,all,650000,C26
20200331440000K70,2020/03,合并,季报,all,440000,K70
20200930450000N78,2020/09,合并,季报,all,450000,N78
20190630650000F51,2019/06,合并,半年报,all,650000,F51
20190930140000B06,2019/09,合并,季报,all,140000,B06
20200331510000M74,2020/03,合并,季报,all,510000,M74
20200331210000C25,2020/03,合并,季报,all,210000,C25
20190331350000C15,2019/03,合并,季报,all,350000,C15
20190331450000D44,2019/03,合并,季报,all,450000,D44
20190331310000F51,2019/03,合并,季报,all,310000,F51
20190630510000N78,2019/06,合并,半年报,all,510000,N78
20191231360000C26,2019/12,合并,年报,all,360000,C26
20191231210000M74,2019/12,合并,年报,all,210000,M74
20190331340000C23,2019/03,合并,季报,all,340000,C23
20190630110000D44,2019/06,合并,半年报,all,110000,D44
20191231230000C22,2019/12,合并,年报,all,230000,C22
20190331210000C27,2019/03,合并,季报,all,210000,C27
20200331350000C17,2020/03,合并,季报,all,350000,C17
20200331220000D45,2020/03,合并,季报,all,220000,D45
20200331450000D46,2020/03,合并,季报,all,450000,D46
20190930120000C14,2019/09,合并,季报,all,120000,C14
20200930610000C27,2020/09,合并,季报,all,610000,C27
20191231610000E48,2019/12,合并,年报,all,610000,E48
20191231610000C39,2019/12,合并,年报,all,610000,C39
20200930110000B07,2020/09,合并,季报,all,110000,B07
20200331330000P83,2020/03,合并,季报,all,330000,P83
20200331330000Q83,2020/03,合并,季报,all,330000,Q83
20190930120000I65,2019/09,合并,季报,all,120000,I65
20200331350000J66,2020/03,合并,季报,all,350000,J66
20191231440000E50,2019/12,合并,年报,all,440000,E50
20191231340000A01,2019/12,合并,年报,all,340000,A01
20190331460000G55,2019/03,合并,季报,all,460000,G55
20190331340000F52,2019/03,合并,季报,all,340000,F52
20190331440000A03,2019/03,合并,季报,all,440000,A03
